LGA_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
LGA56090,1136,35,3,1180,13,0,0,0,13,5,0,5,17,0,0,17,18,0,0,0,13,9,0,9,24,0,0,23,29,0,0,0,26,5,0,5,32,0,0,39,1006,108,35,13,1158,15,0,15,1174,41,3,1221,272,18,16,6,308,6,4,9,318,11,0,332,5,0,0,0,11,0,0,0,11,0,0,11,1273,131,47,24,1476,24,4,26,1501,56,3,1562,233,42,15,0,288,6,0,6,292,11,0,306,389,30,10,4,430,0,0,0,430,14,0,440,6,3,3,0,17,0,0,0,17,0,0,17,0,0,0,8,8,0,0,0,6,0,0,6,621,74,23,12,741,6,0,7,744,25,0,773,7,0,0,0,7,0,0,0,4,0,0,4,17,0,0,0,19,0,0,0,22,0,0,21,24,0,0,0,25,3,0,3,27,0,0,31,649,78,23,12,765,10,0,10,774,21,0,801,151,16,11,5
LGA56160,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0
LGA56230,400,19,0,420,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,16,0,0,0,20,0,0,20,13,0,0,3,18,0,0,0,16,0,0,16,336,36,30,14,411,6,0,6,421,19,0,441,157,17,12,7,189,8,3,9,202,22,0,220,0,0,0,0,0,0,0,0,0,0,0,0,490,47,46,14,603,12,4,15,617,43,0,659,109,13,7,0,126,0,0,4,130,3,0,134,148,11,11,4,171,0,0,0,177,4,0,178,8,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,263,22,16,5,311,4,4,6,317,6,0,329,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,11,0,0,3,15,0,0,15,9,0,0,0,16,0,0,3,16,0,0,16,273,24,16,5,324,6,3,13,333,6,0,339,61,7,5,3
LGA56300,38,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,3,0,38,0,0,0,38,0,0,46,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,12,3,0,50,0,0,0,50,0,0,51,6,4,0,0,7,0,0,0,7,0,0,7,8,0,0,0,6,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,20,0,0,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,20,0,0,0,20,0,0,24,0,0,0,0
LGA56370,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,41,0,0,41,6,0,0,0,6,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,43,0,0,48,3,0,0,0,11,0,0,0,11,0,0,11,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0
LGA56460,136,8,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,9,0,3,133,8,0,8,132,8,0,147,10,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,127,12,0,6,143,8,0,8,147,9,6,156,32,4,0,0,39,0,0,0,41,3,0,43,45,4,0,0,47,0,0,0,47,4,0,49,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,91,0,0,0,98,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,91,0,0,0,98,7,0,98,6,0,0,0
LGA56580,919,25,0,944,10,0,0,0,10,4,0,4,19,0,0,19,30,0,0,0,32,0,0,0,32,0,0,32,44,0,0,0,45,4,0,4,50,0,0,50,880,61,13,3,951,11,0,12,966,25,0,993,216,12,3,3,236,0,0,0,236,22,0,259,0,0,0,0,6,0,0,0,6,0,3,4,1093,70,13,7,1191,11,0,12,1205,51,3,1258,239,29,0,0,271,4,0,5,272,20,0,296,336,34,4,0,377,0,0,0,374,4,0,379,9,0,0,0,9,0,0,0,9,0,0,11,4,0,0,0,5,0,0,0,5,0,0,7,586,59,5,5,655,3,0,10,662,26,0,682,6,0,0,0,3,0,0,0,8,0,0,8,11,0,0,0,11,0,0,0,8,0,0,8,14,0,0,0,15,0,0,0,22,0,0,22,602,60,5,5,671,8,3,7,678,26,0,705,145,10,0,0
LGA56620,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,4,8,3,0,9,0,4,0,0,6,3,0,5,8,31,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,7,0,9,17,34,0,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,9,0,3,0,0
LGA56730,285,17,0,296,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,9,0,0,0,8,0,0,8,244,31,8,4,290,0,5,6,292,17,0,309,84,4,5,0,95,9,0,9,103,29,0,126,0,0,0,0,0,0,0,0,0,0,0,3,334,37,9,4,386,11,5,12,397,41,0,438,52,3,0,0,60,0,0,0,60,7,0,69,73,12,0,0,89,3,0,3,87,3,0,93,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,138,13,0,0,155,3,0,3,155,10,0,164,0,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,3,0,0,0,3,0,0,3,139,13,0,0,158,3,0,3,160,10,0,169,40,0,0,4
LGA56790,77,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,9,0,72,0,3,3,74,8,0,77,12,5,4,0,23,0,0,0,23,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,74,14,10,0,97,0,3,3,103,7,0,109,6,6,0,0,12,0,0,0,8,4,0,16,18,0,0,0,22,0,0,0,22,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,33,0,0,0,34,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,33,0,0,0,34,3,0,42,4,3,0,0
LGA56860,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0
LGA56930,33,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,26,8,0,0,31,0,0,0,31,0,0,35,22,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,59,0,0,0,59,0,0,58,14,0,0,0,14,0,0,0,14,0,0,14,11,4,0,0,19,0,0,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,30,0,0,0,30,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,31,0,0,0,31,0,0,31,18,0,0,0
LGA57000,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0
LGA57080,225,17,4,247,6,0,0,0,6,0,0,0,6,0,0,8,18,0,0,0,18,0,0,0,18,0,0,18,29,0,0,0,29,0,0,0,29,0,0,24,205,39,8,3,247,5,0,5,248,16,4,268,105,27,0,4,132,0,0,0,137,17,0,158,0,0,0,3,3,0,0,0,3,0,0,5,307,67,5,5,383,5,0,5,392,36,4,433,38,5,3,0,45,0,5,5,51,0,0,51,27,9,0,0,38,0,0,0,38,0,0,40,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,72,18,3,0,86,0,5,5,88,3,4,96,4,0,0,0,4,0,0,0,4,0,0,6,4,0,0,0,4,0,0,0,4,0,0,4,11,0,0,0,11,0,0,0,11,0,0,12,79,18,3,0,96,0,5,5,101,8,4,111,35,12,0,0
LGA57140,24,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,24,0,0,0,24,3,0,30,5,0,0,0,5,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,30,0,0,0,30,7,0,37,9,0,0,0,9,0,0,0,9,0,0,10,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,3,0,20,0,0,0,0
LGA57210,127,10,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,7,10,13,127,0,0,0,127,10,0,139,44,11,4,0,56,0,4,4,60,10,0,66,0,0,0,0,0,0,0,0,0,0,0,0,147,17,9,13,183,0,4,4,186,16,0,208,33,7,0,0,39,0,0,0,39,3,0,40,22,3,0,0,31,0,0,0,31,4,0,35,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,58,12,0,4,72,0,0,0,77,6,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,0,4,72,0,0,0,77,6,0,81,16,9,0,0
LGA57280,663,12,3,682,8,0,0,0,8,0,0,0,8,0,0,8,4,0,4,0,14,4,0,4,15,0,0,14,11,0,4,0,12,4,0,4,16,0,0,22,585,38,35,10,672,11,0,15,688,15,3,706,131,13,9,10,168,12,7,17,185,23,0,199,0,0,0,0,0,0,0,0,0,0,11,10,714,49,39,26,838,24,4,34,866,32,11,918,158,0,3,0,173,4,0,4,172,3,0,178,119,18,5,0,138,0,0,0,136,4,0,141,5,0,11,0,20,0,0,0,20,0,0,20,0,0,0,3,0,0,0,0,0,0,0,7,285,23,15,10,331,6,0,6,332,9,0,345,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,8,0,0,0,8,0,0,11,294,23,15,10,337,6,0,6,343,8,0,354,67,10,5,0
LGA57350,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,17,0,0,17,8,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,5,3,3,0,0
LGA57420,65,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,5,5,65,0,0,0,65,7,0,70,23,0,0,0,25,0,0,0,25,0,0,23,5,0,0,0,5,0,0,0,5,0,0,5,77,3,3,8,95,0,0,0,95,8,0,103,11,0,0,0,9,0,0,0,9,0,0,15,20,4,0,0,22,0,0,0,22,0,0,22,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,33,0,0,0,33,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,33,0,0,0,33,0,0,36,4,3,0,0
LGA57490,4058,166,15,4238,48,4,8,0,54,5,0,8,65,3,0,70,131,6,16,6,158,10,3,11,170,3,0,176,176,7,23,9,215,14,5,16,233,8,0,240,3639,368,148,55,4203,75,12,82,4292,177,15,4481,1331,140,75,57,1605,48,7,50,1658,126,4,1793,7,0,0,4,11,0,0,0,11,0,25,32,4975,501,230,116,5821,118,19,142,5963,302,36,6304,960,68,30,13,1072,13,3,11,1081,55,0,1139,1280,112,43,12,1456,23,3,27,1483,35,0,1517,58,4,11,0,73,0,0,0,73,3,0,80,14,0,0,8,26,0,0,0,26,3,5,33,2312,186,80,37,2624,33,7,40,2662,95,13,2764,24,0,4,0,30,6,0,6,40,6,0,45,78,3,6,0,90,5,0,7,90,8,0,101,103,0,8,0,116,11,3,19,128,11,0,145,2417,193,88,39,2738,44,9,58,2792,109,13,2912,617,67,51,25
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,1342,26,4,1371,5,5,0,0,8,0,0,0,7,0,0,7,33,5,0,0,36,0,0,0,35,0,0,35,38,6,0,0,43,0,0,0,45,0,0,45,1199,105,61,17,1372,16,0,16,1386,26,4,1414,412,41,17,17,480,7,0,7,492,33,0,522,7,0,0,3,9,0,0,0,9,0,4,20,1616,140,71,29,1861,22,0,20,1886,55,10,1953,253,23,9,0,288,0,0,0,288,4,0,292,364,34,18,5,411,0,0,0,418,4,0,424,11,0,8,0,22,0,0,0,22,0,0,23,8,0,0,5,10,0,0,0,10,0,0,10,642,53,31,9,733,5,0,5,739,13,0,753,3,3,0,0,8,0,0,0,7,0,0,7,15,0,0,0,19,0,0,0,23,0,0,25,24,3,0,0,27,0,0,0,30,0,0,30,663,56,31,11,758,7,0,7,767,13,3,781,175,27,11,5
LGA57770,26,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,3,0,25,4,0,0,0,3,0,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,28,0,0,0,28,9,0,38,0,5,0,0,4,0,0,0,4,0,0,4,8,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,9,5,0,3,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,17,0,0,0,17,0,0,17,0,0,0,0
LGA57840,1115,42,5,1158,3,0,0,0,3,0,0,0,3,0,0,3,26,6,0,0,33,0,0,0,33,0,4,29,29,6,0,0,35,0,0,0,35,0,4,38,991,119,18,7,1134,11,5,16,1150,42,10,1196,238,25,5,6,267,3,3,4,274,25,0,298,0,0,0,0,4,0,0,0,4,0,10,10,1231,136,24,10,1406,9,10,21,1424,63,15,1505,293,20,3,0,316,5,0,5,318,10,0,331,333,39,4,0,379,0,0,0,380,5,0,393,17,0,4,0,20,0,0,0,20,0,0,21,4,0,0,0,4,0,0,0,4,0,0,6,646,57,10,0,715,7,0,7,723,22,0,744,7,0,0,0,8,0,0,0,8,0,0,8,13,0,0,0,13,0,0,0,13,0,0,13,20,0,0,0,23,0,0,0,23,0,0,23,664,60,10,0,737,7,0,7,747,22,0,772,93,11,0,3
LGA57910,7008,212,22,7244,70,12,0,0,84,10,3,11,98,6,0,99,177,32,0,13,217,12,0,12,229,20,5,250,242,44,0,13,298,20,0,24,328,20,5,349,6257,789,104,65,7222,91,20,112,7335,239,25,7589,1443,271,33,34,1777,35,31,65,1846,260,17,2119,13,0,0,19,29,0,0,0,30,3,34,69,7710,1061,137,117,9027,127,47,173,9201,498,78,9781,1320,209,22,9,1553,27,6,32,1583,75,3,1660,1913,264,18,8,2208,23,0,23,2230,40,3,2275,55,10,3,0,68,0,0,0,68,0,0,74,16,5,0,9,33,0,0,0,33,0,0,34,3302,484,43,27,3854,50,8,60,3917,119,8,4036,36,6,0,0,49,9,0,9,60,0,0,60,85,9,0,3,97,8,5,10,105,7,0,108,120,18,0,0,140,16,5,20,159,10,0,167,3423,498,47,32,3999,67,11,76,4069,125,3,4205,649,125,10,18
