SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
50604,8383,13068,4117,532,26101,5585,1139,1509,34328,398,202,183,27,814,793,58,76,1734,22,28,13,0,53,18,8,10,86,417,222,193,27,868,812,64,86,1824,253,143,161,25,583,695,54,94,1425,9,7,0,0,14,18,4,4,43,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,4,0,0,11,269,146,159,25,599,723,60,99,1482,18,3,0,0,23,84,3,9,119,0,0,0,0,0,0,0,0,0,7,14,9,0,26,13,0,0,39,28,13,15,0,53,87,6,12,161,9,0,0,0,6,9,0,3,14,9099,13451,4481,584,27615,7220,1260,1713,37809,8286,14386,4114,518,27303,5830,1179,1434,35752,806,722,432,64,2025,1493,119,281,3915,71,79,32,5,191,88,17,18,320,884,796,463,72,2219,1581,139,302,4232,88,61,45,7,205,139,27,29,396,11,19,6,8,46,46,14,9,107,0,0
50605,5544,6657,1936,173,14312,3011,477,699,18495,182,58,60,3,307,378,5,30,722,29,35,7,3,68,9,0,3,77,212,90,64,4,378,382,12,32,804,53,8,13,0,71,133,6,5,219,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,10,..,..,..,..,..,..,..,..,..,4,0,0,0,0,0,0,0,4,54,9,16,0,81,142,3,7,237,27,0,0,0,30,34,0,56,121,0,0,0,0,0,0,0,4,7,0,0,0,0,3,0,0,0,5,26,3,4,0,32,38,0,61,137,5,0,0,0,5,0,0,0,5,5841,6757,2023,180,14804,3580,492,807,19679,5672,7097,2057,198,15031,3383,458,854,19727,222,80,75,8,389,546,26,70,1030,10,4,5,0,21,23,4,4,55,235,84,78,8,411,570,31,77,1087,5,0,0,0,6,38,0,0,45,0,0,0,0,0,0,0,0,0,0,0
50606,1753,2475,532,48,4802,700,104,189,5787,3,4,0,0,8,9,0,3,25,0,0,0,0,0,0,0,0,0,3,4,0,0,8,9,0,3,25,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,4,0,0,8,0,0,0,7,3,4,4,0,11,6,0,0,18,0,0,0,0,4,10,0,8,18,0,3,0,0,6,6,0,3,13,0,0,0,0,0,0,0,0,0,3,11,0,0,13,13,0,9,33,0,0,0,0,3,0,0,0,3,1765,2486,538,44,4833,725,112,202,5865,2484,3692,811,71,7059,1056,160,441,8716,16,9,12,3,45,32,3,5,90,0,0,0,0,0,0,0,0,0,25,9,12,3,52,32,3,5,91,0,3,0,0,3,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0
50607,2203,3029,793,198,6231,1653,422,388,8697,594,247,154,65,1062,1112,159,152,2484,646,297,160,92,1200,702,224,155,2291,1243,552,312,156,2258,1819,377,312,4770,310,107,69,36,526,663,142,142,1470,274,74,37,35,422,565,111,137,1230,357,100,47,28,535,450,67,232,1285,..,..,..,..,..,..,..,..,..,0,0,0,0,3,11,0,0,12,945,285,154,103,1484,1687,312,510,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,13,4393,3863,1259,460,9978,5165,1119,1213,17472,2173,3106,759,159,6192,1535,399,404,8535,662,345,179,56,1241,1157,155,172,2728,1037,564,210,94,1906,1150,294,299,3648,1709,905,390,151,3149,2308,452,466,6377,194,82,53,29,359,427,64,108,957,153,50,29,25,257,307,56,89,707,284,69
50701,7162,10956,3017,384,21517,4371,880,863,27636,539,359,315,18,1237,1099,103,121,2558,103,68,40,5,222,112,24,37,390,648,430,363,29,1460,1214,123,151,2948,150,71,89,15,323,373,36,42,785,134,50,31,22,238,277,53,63,631,37,11,3,0,55,34,7,18,120,..,..,..,..,..,..,..,..,..,8,3,0,0,17,16,0,0,28,333,139,124,36,633,701,97,128,1563,29,4,4,0,30,52,0,53,139,0,0,0,0,0,0,0,4,8,0,7,0,0,8,6,0,0,16,28,5,5,0,40,60,0,60,160,0,0,0,0,7,3,0,0,7,8175,11524,3507,450,23661,6354,1103,1203,32318,7781,12306,3210,329,23625,4592,918,1331,30465,785,666,442,49,1945,1635,170,282,4033,258,217,103,10,587,249,46,87,975,1042,883,538,59,2534,1889,219,365,5004,69,20,33,6,130,172,17,42,362,137,72,40,18,269,341,45,111,764,252,58
50702,2435,2909,967,89,6402,2028,483,369,9282,350,165,164,20,703,729,104,94,1635,382,168,118,14,683,442,103,104,1329,735,332,288,38,1389,1173,207,198,2963,144,36,38,6,218,396,47,103,766,142,31,39,7,223,370,48,125,758,128,28,20,10,186,293,31,78,586,..,..,..,..,..,..,..,..,..,4,0,0,0,4,4,0,0,10,413,92,96,23,626,1062,125,307,2122,39,3,11,0,55,73,0,67,197,0,0,0,0,0,0,0,68,68,6,4,5,0,12,17,8,5,50,47,13,12,0,69,92,10,145,312,0,0,0,0,3,0,0,3,11,3627,3352,1357,148,8486,4357,828,1017,14693,2458,3073,923,87,6546,1893,476,517,9432,375,222,171,16,793,774,94,203,1865,537,260,197,19,1006,613,117,197,1937,914,477,371,40,1803,1397,213,394,3801,82,26,20,0,135,244,15,80,476,143,33,28,12,215,355,33,132,737,253,49
50703,2376,3202,1302,119,7003,1775,302,570,9651,79,115,44,5,242,158,18,29,443,12,10,9,3,30,16,3,8,67,91,128,56,4,279,178,24,39,510,26,8,29,4,63,145,8,23,237,32,26,29,6,82,95,12,27,220,4,0,0,0,4,8,0,0,8,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,63,30,57,6,153,247,24,53,468,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,14,0,0,0,0,0,6,0,0,4,2532,3365,1417,131,7438,2213,343,660,10650,2940,4425,1632,161,9165,2121,367,742,12389,140,94,59,14,300,255,17,47,615,17,23,26,5,65,51,5,12,128,160,111,84,12,367,304,16,53,746,48,16,33,3,99,190,18,64,375,31,17,13,0,63,65,11,34,167,0,0
50704,8211,11976,2761,450,23404,5184,935,900,30420,809,388,299,45,1543,1751,186,149,3628,252,194,69,13,528,248,43,40,867,1060,584,369,64,2073,1998,232,190,4492,450,184,144,32,812,1151,185,110,2260,60,11,8,3,91,136,21,23,268,60,16,7,0,84,56,47,46,238,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,6,573,202,163,43,982,1356,246,179,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,6,4,0,8,9,4,10,0,0,10,4,3,5,27,9856,12770,3292,557,26476,8546,1416,1277,37714,7926,11607,2628,397,22560,4663,793,932,28950,1296,801,621,71,2789,2682,230,365,6074,472,542,134,22,1168,357,67,71,1668,1765,1345,753,96,3954,3043,304,435,7737,138,51,35,9,232,532,27,89,880,70,9,6,5,92,131,3,50,284,108,22
50705,9042,12963,3844,287,26132,4994,862,1349,33339,377,106,150,16,643,915,41,79,1679,103,57,28,0,187,169,27,54,436,477,167,172,17,831,1084,66,129,2115,312,87,124,20,544,1023,50,104,1720,14,0,3,0,21,37,3,17,81,44,12,10,0,65,66,6,52,182,..,..,..,..,..,..,..,..,..,0,0,0,0,4,9,0,0,16,368,103,142,20,634,1132,62,173,1996,104,5,6,0,120,202,5,42,370,3,3,0,0,8,7,0,15,25,0,0,4,0,4,4,0,3,8,104,10,11,4,131,212,7,57,404,0,3,0,0,4,5,0,5,16,9999,13244,4169,322,27733,7429,1001,1713,37872,10494,15404,4711,340,30947,6562,969,2250,40729,529,185,259,24,1000,1198,72,190,2460,151,56,60,5,268,243,25,60,582,675,237,324,35,1271,1439,91,244,3045,131,41,81,12,257,522,31,74,891,0,0,0,0,0,13,0,10,15,44,9
50901,6140,5724,1940,161,13962,4319,446,763,19494,173,91,73,11,348,546,32,36,958,28,21,5,0,63,31,6,12,107,207,114,81,9,412,580,35,40,1063,90,46,46,4,190,382,17,34,617,3,5,0,0,5,8,0,0,12,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,14,0,3,24,96,49,46,4,193,406,16,39,654,53,9,9,0,73,130,5,128,338,3,8,3,0,13,12,0,17,40,19,11,3,0,35,9,0,3,50,76,28,18,0,122,149,12,150,434,10,0,0,0,7,0,0,9,19,6521,5919,2075,179,14697,5457,502,1004,21663,6619,5672,1998,179,14467,4799,504,1550,21322,209,64,69,6,343,796,22,127,1289,18,4,13,0,31,47,9,15,99,226,71,77,10,377,843,28,138,1391,9,12,3,0,24,67,3,29,127,0,0,0,0,0,0,0,0,0,0,0
50902,6584,5459,1580,117,13738,4432,384,1143,19695,57,26,30,9,117,217,12,49,398,15,9,5,0,28,7,0,0,36,74,32,33,9,145,226,16,50,432,47,20,24,4,97,283,15,45,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,3,14,51,17,26,4,102,285,19,45,443,69,13,9,0,89,116,0,238,439,10,17,5,0,33,25,3,27,92,27,7,3,0,37,22,4,5,72,103,35,19,0,158,168,9,272,604,13,8,3,0,21,15,0,24,67,6822,5551,1663,127,14164,5122,421,1536,21243,6743,5260,1652,124,13785,5026,467,1938,21211,58,18,38,4,108,231,17,71,430,8,3,0,0,14,0,0,0,19,62,24,38,4,121,235,19,74,449,34,13,17,0,60,121,10,37,226,0,0,0,0,0,0,0,0,0,0,0
50903,2444,2128,559,48,5178,1700,129,257,7267,39,10,17,5,71,160,3,9,246,0,0,0,0,4,0,0,0,4,37,12,17,5,72,160,3,9,251,28,17,23,3,72,159,11,11,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,28,18,23,3,71,159,11,9,253,16,0,3,0,17,42,0,74,133,5,3,0,0,7,4,0,0,13,18,10,3,0,26,11,0,6,46,34,13,5,0,55,53,3,74,190,0,0,0,0,0,3,0,4,7,2547,2171,609,55,5377,2076,145,357,7959,2356,1921,592,56,4924,1881,147,686,7636,31,16,29,3,82,137,10,45,276,0,0,0,0,0,0,0,0,0,31,19,29,3,84,137,10,45,279,12,3,10,0,18,50,3,6,86,0,0,0,0,0,0,0,0,0,0,0
51001,1606,2511,1135,143,5396,1111,346,838,7695,107,92,79,8,286,256,27,115,692,44,12,8,0,61,47,10,35,155,149,100,94,8,350,303,45,142,845,128,55,48,7,239,224,41,118,628,0,0,0,0,0,3,0,13,18,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,130,55,48,7,246,228,41,137,653,330,74,36,7,449,378,39,3248,4117,25,7,8,0,35,44,9,563,654,35,35,4,0,71,34,8,31,138,383,112,45,15,555,458,55,3845,4912,27,12,9,0,47,50,6,343,449,2301,2791,1331,173,6598,2149,495,5306,14548,1760,2658,1229,196,5839,1420,289,1267,8814,135,82,95,25,342,308,38,196,881,69,20,23,0,111,81,16,74,278,205,102,120,30,454,386,58,268,1160,127,67,49,8,249,212,43,157,655,4,0,0,0,4,0,0,3,4,0,0
51002,994,1862,342,63,3257,585,183,1009,5030,111,92,35,8,249,138,20,129,532,66,81,12,0,163,45,14,59,273,172,176,43,9,404,186,30,189,813,100,28,22,7,156,160,24,179,512,3,0,0,0,3,0,0,0,0,16,10,3,0,26,32,8,39,113,..,..,..,..,..,..,..,..,..,5,4,0,0,7,8,0,0,13,121,42,25,5,192,199,31,220,640,80,34,11,4,127,68,8,420,622,6,11,0,0,19,20,3,59,101,16,9,0,0,29,26,10,37,95,113,51,9,8,178,109,25,509,820,14,6,0,0,25,15,0,118,153,1408,2136,428,86,4054,1086,265,2044,7456,1230,2025,420,58,3735,824,144,822,5527,49,49,34,5,139,105,9,85,341,37,57,17,0,112,38,8,34,187,88,113,46,4,250,141,17,121,524,149,54,14,0,215,213,17,246,694,19,3,0,0,19,14,0,36,70,14,11
51003,1394,2788,422,51,4656,725,229,1178,6793,227,153,52,8,443,284,38,295,1063,19,5,0,0,27,25,5,53,117,246,159,53,8,472,315,47,345,1173,65,27,9,0,107,153,10,184,451,12,5,0,0,17,13,5,10,46,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,75,35,9,4,119,167,13,195,496,204,55,9,0,267,145,10,1073,1494,3,0,0,0,4,7,0,85,95,0,4,0,0,6,0,6,6,24,207,58,9,0,277,152,15,1169,1615,11,7,0,0,24,15,3,86,129,1938,3051,497,64,5548,1372,305,2981,10205,1629,3239,507,63,5441,1073,218,850,7589,208,124,87,13,431,330,28,157,947,16,14,8,0,36,35,0,26,91,225,139,87,14,466,364,27,177,1036,46,13,11,0,70,101,3,107,284,8,0,0,0,8,31,0,7,43,16,0
51101,1472,1627,462,33,3599,974,100,328,4998,44,17,7,0,73,155,5,32,259,62,51,10,0,115,37,0,9,162,101,65,19,0,190,194,3,31,418,30,19,19,3,73,114,9,41,229,0,0,0,0,0,8,0,0,8,7,0,4,0,10,17,0,0,23,..,..,..,..,..,..,..,..,..,0,0,0,0,4,0,0,0,5,39,20,23,3,85,130,9,40,268,26,14,8,4,49,64,0,139,249,3,5,0,0,10,15,0,15,38,6,6,3,0,11,3,0,9,24,35,18,12,3,71,81,0,156,312,0,4,0,0,3,4,0,9,17,1653,1734,516,44,3948,1386,116,562,6014,1521,1562,454,40,3574,1115,116,577,5376,52,28,31,6,118,244,11,51,427,7,5,6,0,18,11,0,10,33,63,29,36,3,135,251,12,60,464,15,4,12,0,33,40,3,12,80,0,0,0,0,0,0,0,0,0,0,0
51102,733,808,270,20,1829,526,80,380,2815,33,21,23,0,75,115,9,42,236,8,0,0,0,10,8,3,14,33,42,19,26,0,86,124,9,58,270,29,9,10,0,48,99,8,45,203,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,4,33,7,10,0,48,99,8,48,208,158,17,7,5,190,172,9,2288,2652,3,0,0,0,10,3,0,225,241,13,3,3,0,20,10,0,9,32,175,25,10,5,215,186,9,2516,2927,4,10,0,0,13,5,3,55,83,982,868,314,27,2194,940,107,3056,6299,768,808,277,33,1886,591,104,534,3114,30,14,9,3,62,142,3,68,277,0,0,0,0,0,3,0,11,18,33,14,9,0,62,147,9,82,294,15,9,0,0,19,29,3,23,85,0,0,0,0,4,0,0,0,4,0,0
51103,2666,4033,1104,112,7914,1980,411,1133,11434,198,195,101,13,498,374,50,212,1136,26,13,17,3,56,42,8,46,151,225,201,118,15,554,416,65,253,1282,171,112,68,7,358,305,53,189,901,0,0,3,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,171,119,74,7,363,306,53,189,913,101,24,7,0,129,210,8,396,739,4,0,0,0,3,8,0,107,113,9,3,3,0,21,13,3,13,44,118,23,10,0,150,226,13,512,900,11,7,6,0,27,22,0,83,128,3191,4379,1303,135,9008,2946,535,2164,14660,2543,3926,1074,121,7666,2101,366,1042,11170,320,254,149,13,747,655,60,245,1709,44,39,17,3,110,77,17,49,253,369,299,169,22,855,726,75,301,1964,39,20,12,3,76,145,15,76,310,0,0,0,0,0,0,0,0,0,0,0
51104,5013,5423,1860,136,12433,3536,423,834,17226,149,77,115,5,346,418,24,81,872,15,15,13,0,42,26,0,17,91,168,86,132,5,388,442,28,97,963,163,55,69,10,295,537,35,94,955,4,0,4,0,11,19,6,0,37,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,8,171,55,70,10,307,560,42,93,1000,140,19,9,0,172,225,12,881,1295,8,4,0,0,16,11,0,86,110,22,8,4,0,35,16,4,9,64,169,35,16,0,224,252,17,971,1469,11,3,0,0,18,22,0,108,151,5537,5604,2077,156,13370,4816,513,2110,20810,5234,5025,1916,178,12348,3645,437,1467,17893,232,80,129,21,452,736,45,174,1409,89,82,23,5,202,100,15,26,332,315,161,149,25,654,831,56,197,1740,72,21,20,5,124,247,15,92,477,5,0,0,0,7,10,0,7,25,0,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,1294,1791,941,39,4067,857,110,234,5261,15,15,18,0,44,48,0,12,99,0,0,0,0,0,0,0,0,0,15,15,18,0,44,48,0,12,99,81,40,88,0,201,168,14,29,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,7,3,0,0,14,0,0,0,17,83,45,85,0,212,170,12,29,431,4,5,0,0,8,0,0,0,8,0,0,0,0,6,3,0,3,6,0,0,0,0,0,0,0,0,0,3,9,0,0,16,3,0,3,15,0,0,0,0,0,0,0,0,0,1402,1854,1045,44,4342,1073,121,275,5812,1377,1834,995,59,4264,1007,122,295,5689,11,9,15,0,34,40,4,19,95,3,0,6,0,8,4,0,7,19,13,9,14,0,38,46,5,22,114,93,46,98,8,242,250,24,31,546,0,0,0,0,0,0,0,0,0,0,0
60102,5115,5436,2186,149,12888,3795,341,448,17472,149,57,95,5,301,499,27,43,872,53,19,35,3,110,110,15,10,245,200,75,128,8,410,611,41,55,1118,138,47,101,14,297,544,39,62,936,7,0,0,0,6,27,0,0,28,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,7,4,0,0,12,147,50,101,9,305,571,37,66,979,5,0,0,0,13,25,0,11,44,0,4,0,0,4,4,0,6,12,5,4,0,0,6,0,0,4,12,7,7,0,0,21,34,0,15,67,0,4,0,0,4,0,0,0,5,5465,5568,2423,176,13628,5015,419,581,19639,5567,5587,2368,171,13684,4724,452,667,19528,81,26,76,0,185,432,19,47,682,52,23,22,4,97,154,8,19,272,133,44,99,8,279,587,24,67,955,42,11,31,0,94,202,3,42,340,13,3,3,0,26,50,5,5,85,0,0
60103,4405,4937,2576,198,12111,4234,476,434,17259,187,69,161,17,431,716,42,34,1226,23,21,30,4,73,71,10,10,165,211,94,189,17,507,786,56,47,1393,344,150,271,29,801,1577,94,104,2582,4,3,0,0,7,38,0,0,48,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,8,3,6,0,23,29,4,3,59,357,157,284,29,832,1649,101,112,2688,4,0,0,0,5,13,0,17,32,0,0,0,0,0,0,0,8,7,13,20,0,0,33,13,3,3,54,13,20,4,0,44,32,3,19,100,0,4,0,0,4,0,0,0,4,4987,5209,3052,243,13495,6706,633,611,21439,4491,4814,2738,222,12265,4701,547,842,18352,77,58,114,18,260,641,40,97,1036,59,28,55,0,147,180,20,28,374,138,82,165,19,404,818,59,125,1403,259,151,254,33,697,1388,100,188,2374,13,3,3,0,19,40,5,12,75,0,0
