SA3_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
50503,1355,172,46,11,1575,14,4,20,1597,60,9,1667,3417,406,122,26,3965,24,7,32,3996,86,4,4090,869,107,128,14,1119,14,3,19,1143,19,4,1163,36,10,0,45,91,0,0,0,91,0,6,106,5677,687,295,98,6763,53,15,69,6834,173,22,7024,48,11,0,5,57,6,0,6,59,19,0,79,170,22,9,0,208,3,5,12,220,8,0,229,221,38,10,3,271,10,5,17,288,27,0,309,5902,724,305,104,7033,66,22,82,7115,198,18,7332,2531,430,153,101,3218,103,12,118,3338,282,14,3634,23,3,0,11,42,0,0,0,42,5,32,85,8458,1161,460,207,10291,169,34,203,10495,486,68,11045,2136,285,56,16,2485,28,10,39,2525,111,5,2638,3999,461,126,38,4621,30,7,42,4668,125,11,4798,221,21,47,6,297,6,4,10,307,9,0,312,41,5,0,64,111,0,0,0,111,0,4,121,6394,774,226,123,7519,71,17,86
50601,741,94,21,6,865,13,6,17,879,32,0,909,1559,216,38,12,1822,11,3,16,1836,48,8,1886,350,53,55,6,465,7,0,4,470,10,0,484,27,4,0,18,42,3,0,3,47,0,6,57,2680,363,113,40,3194,32,6,39,3237,83,6,3331,44,4,0,5,51,0,0,0,56,0,0,55,105,12,4,0,121,3,6,12,133,4,0,142,142,17,4,3,169,10,6,15,191,7,0,196,2824,378,123,41,3367,39,15,56,3423,91,6,3528,1576,204,55,49,1884,65,9,75,1959,150,8,2112,12,0,0,4,19,0,0,0,19,0,17,35,4405,585,179,97,5268,107,22,132,5399,243,28,5677,1096,145,24,17,1281,10,6,15,1298,46,3,1341,1879,230,34,13,2155,27,4,34,2189,55,4,2246,98,27,14,0,133,0,4,7,142,7,0,146,18,5,0,16,37,4,0,4,42,0,6,45,3089,405,70,43,3607,43,9,56
50602,446,70,5,4,523,9,5,14,535,35,0,572,1006,140,23,16,1187,13,4,17,1202,25,0,1233,288,36,34,0,354,3,0,7,362,8,3,372,17,0,0,18,29,0,0,0,29,0,0,29,1754,244,67,37,2098,31,6,34,2134,69,5,2203,27,10,0,0,34,0,0,0,37,0,0,43,62,16,5,0,81,3,0,3,84,0,0,91,90,19,5,0,116,5,0,5,123,0,3,128,1845,268,68,39,2213,33,6,44,2259,67,5,2334,777,160,30,20,993,27,12,37,1026,115,0,1143,0,0,0,7,10,0,0,0,10,0,20,29,2623,432,103,70,3219,59,18,81,3297,183,27,3509,616,93,12,6,725,3,3,9,731,35,0,765,913,153,25,11,1099,10,3,12,1111,25,3,1136,44,6,3,0,57,0,0,0,62,3,0,64,5,0,0,7,15,0,0,0,15,0,0,17,1571,253,37,19,1887,18,14,25
50603,678,97,8,3,788,15,9,17,805,33,0,838,1126,217,29,18,1388,19,6,24,1416,49,4,1468,288,40,35,0,364,0,0,0,366,9,0,373,7,0,0,11,22,0,0,0,22,0,0,29,2102,353,71,33,2565,37,14,50,2616,87,6,2704,58,11,0,0,67,8,0,8,72,0,0,72,78,16,0,0,98,5,0,5,99,0,0,104,137,29,0,0,166,10,0,10,175,0,0,175,2235,382,71,38,2734,44,14,54,2785,92,6,2886,1069,246,34,28,1375,49,17,64,1438,137,8,1587,7,0,0,19,21,0,0,0,21,0,10,33,3310,634,102,84,4130,93,28,117,4249,233,20,4503,1023,126,15,5,1172,20,3,26,1193,57,0,1256,1477,245,14,11,1746,28,7,31,1776,58,4,1845,63,13,11,0,82,0,0,0,86,0,0,88,15,0,0,9,26,0,0,0,26,0,9,30,2578,376,35,26,3025,51,9,62
50604,798,112,20,9,939,16,9,17,959,53,3,1014,1415,261,34,14,1730,19,0,22,1755,55,5,1811,327,53,47,0,432,0,0,6,434,12,0,448,24,4,0,22,46,0,0,0,46,0,5,56,2571,430,100,47,3146,36,12,46,3194,123,18,3337,55,7,0,0,66,10,4,12,73,8,0,85,105,24,0,4,128,6,3,12,136,8,0,145,154,33,0,9,191,15,9,23,216,18,0,231,2722,457,101,56,3335,56,14,72,3412,144,18,3562,1971,414,83,56,2525,102,13,120,2652,295,14,2951,19,0,0,25,53,0,0,0,47,7,37,94,4717,877,186,139,5916,158,34,190,6106,435,59,6607,1293,178,18,3,1502,32,10,36,1539,60,0,1601,1869,299,35,21,2232,31,8,37,2270,67,4,2342,94,27,13,0,134,0,0,4,134,8,0,140,29,4,0,33,61,0,0,0,66,0,3,71,3288,506,73,58,3926,60,17,78
50605,340,42,5,3,391,3,0,9,402,7,0,408,834,96,17,6,948,5,0,3,956,8,9,971,243,40,30,0,315,0,0,0,319,3,0,315,10,0,0,5,11,0,0,0,11,0,0,11,1427,179,54,16,1672,13,0,11,1680,24,9,1711,9,0,0,0,11,0,0,0,10,0,0,14,42,0,0,0,39,7,0,7,45,0,0,48,47,3,0,0,50,7,0,3,56,0,0,55,1476,185,56,16,1722,18,5,15,1741,24,9,1773,623,77,51,15,757,14,8,22,780,49,0,830,3,5,0,9,18,0,0,0,18,3,5,22,2100,261,104,37,2497,31,8,35,2533,72,13,2626,531,49,10,6,592,3,3,4,597,29,0,630,1119,127,27,7,1286,3,0,5,1287,18,5,1311,57,13,12,0,83,0,0,0,83,0,0,83,8,0,0,3,14,0,0,0,14,0,0,14,1710,193,45,17,1974,5,8,10
50606,287,36,6,0,328,3,0,3,330,22,0,352,649,45,24,4,725,5,0,5,732,6,0,734,138,12,33,0,182,0,0,0,182,3,0,187,5,0,0,4,18,0,0,0,18,0,4,22,1077,93,63,11,1244,8,0,7,1256,27,6,1294,3,3,0,0,3,0,0,0,7,0,0,7,32,3,0,0,37,0,0,0,37,4,0,41,35,7,0,0,41,0,0,0,45,5,0,46,1118,96,66,11,1291,8,0,11,1303,34,7,1343,556,49,40,30,679,9,6,19,694,22,10,725,0,0,0,0,8,0,0,0,8,0,3,13,1680,148,105,47,1977,17,9,26,2007,60,21,2080,398,35,14,0,452,4,0,4,454,10,0,463,712,57,33,10,812,4,0,4,814,8,0,823,43,4,12,0,58,0,0,0,61,3,0,63,6,4,0,0,16,0,0,0,16,0,0,16,1163,102,59,17,1333,13,0,13
50607,216,37,9,0,262,4,0,5,266,16,0,281,574,70,3,4,648,6,0,5,658,14,0,666,166,27,24,0,206,0,0,0,206,4,0,215,4,0,0,12,17,0,0,0,17,0,0,14,956,133,32,12,1138,7,0,9,1148,31,4,1177,9,0,0,0,9,0,0,0,9,0,0,9,29,3,0,0,33,0,0,0,34,0,0,39,37,3,0,0,40,0,0,0,43,0,0,44,997,134,32,12,1175,7,3,8,1192,36,4,1228,330,55,13,6,396,4,3,9,405,30,6,433,0,0,0,4,6,0,0,0,6,3,4,13,1327,188,48,24,1580,7,7,18,1597,67,10,1672,330,42,7,0,380,6,0,3,385,24,0,409,590,66,10,0,665,4,5,11,672,19,5,695,37,0,0,0,40,0,0,0,40,0,0,40,5,0,0,3,12,0,0,0,12,0,0,11,960,113,18,7,1096,11,5,16
50701,804,114,22,7,947,10,6,10,960,43,0,1003,2143,218,54,10,2427,11,3,16,2445,45,3,2497,612,59,81,0,756,0,0,3,758,13,0,771,17,0,0,14,31,0,0,0,31,0,5,36,3577,397,159,35,4157,19,5,29,4190,105,12,4304,24,7,3,0,31,0,0,0,35,5,0,38,84,10,0,3,99,0,0,0,106,0,0,110,107,14,3,3,128,4,0,4,140,4,0,145,3687,406,161,34,4292,28,5,35,4324,120,12,4452,1381,137,55,23,1600,24,7,34,1627,99,8,1739,9,0,0,3,13,5,0,5,13,0,13,25,5069,546,220,64,5895,56,20,70,5969,214,29,6214,1153,130,24,8,1311,16,11,32,1339,68,0,1405,2307,222,67,15,2608,12,8,21,2630,64,4,2691,127,15,14,0,159,0,0,0,159,4,0,158,17,0,0,16,38,0,0,0,38,0,4,39,3601,361,102,43,4111,33,21,46
50702,185,31,4,0,224,4,0,4,225,20,0,243,597,124,14,0,739,5,7,7,750,13,0,754,199,16,29,0,248,0,0,0,248,3,3,256,10,0,0,8,13,0,0,0,13,0,0,13,988,169,48,12,1220,12,7,11,1229,33,3,1267,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,12,0,0,6,14,0,0,14,9,0,0,0,18,0,0,3,22,0,0,21,1001,171,51,12,1235,12,7,13,1251,35,3,1286,295,35,27,0,355,4,0,4,364,16,0,386,0,0,0,0,0,0,0,0,0,5,7,9,1295,203,74,14,1597,17,7,20,1611,53,13,1677,264,46,0,0,310,0,0,0,311,35,0,346,600,81,8,9,699,3,4,9,708,12,0,720,33,3,3,0,38,0,0,0,38,0,0,38,0,0,0,0,3,0,0,0,3,0,0,3,892,130,15,15,1050,3,6,10
50703,341,36,11,7,390,3,0,5,400,18,3,421,772,78,17,7,880,8,3,10,891,22,0,912,193,32,20,4,246,3,0,3,255,10,0,259,0,0,0,10,11,0,0,0,11,0,6,16,1308,149,46,30,1536,16,0,17,1554,46,8,1605,6,0,3,0,16,3,0,3,17,3,0,19,52,8,0,3,67,4,0,4,63,0,0,68,62,8,4,9,78,3,0,3,80,8,0,90,1368,162,49,37,1618,21,0,22,1638,51,8,1698,737,95,42,29,901,32,5,34,938,69,4,1013,7,0,0,4,14,0,0,0,14,0,5,15,2112,255,95,72,2532,53,9,61,2590,121,10,2722,447,48,11,4,516,14,0,14,526,19,4,552,790,81,21,7,903,4,4,7,917,37,0,952,49,7,3,4,58,0,0,0,58,3,0,61,3,0,0,10,17,0,0,0,17,0,3,16,1282,135,41,28,1496,23,4,22
50704,564,85,11,0,664,5,4,5,665,33,0,704,1677,186,21,7,1893,10,4,12,1901,33,0,1936,386,49,36,0,476,4,0,4,478,4,0,486,16,0,0,9,31,0,0,0,31,0,4,32,2639,322,70,17,3054,20,3,26,3082,71,4,3153,18,4,3,0,26,0,0,0,26,0,0,26,53,11,0,0,63,5,0,3,67,0,0,66,69,13,6,0,87,5,0,3,93,0,0,94,2711,334,73,23,3149,23,6,24,3172,74,4,3247,835,100,43,10,990,18,0,24,1014,56,8,1079,0,0,0,4,3,0,0,0,3,0,3,8,3547,434,114,34,4140,37,12,48,4192,131,15,4337,1087,147,10,9,1250,16,5,19,1269,60,0,1325,2231,214,31,8,2487,16,0,18,2507,39,0,2548,87,12,6,0,105,3,0,3,107,0,0,111,16,0,0,9,29,0,0,0,29,0,0,27,3422,375,44,24,3874,35,6,40
50705,671,85,24,9,783,7,3,10,797,48,5,850,1717,182,66,17,1980,21,4,26,2007,67,6,2078,454,50,92,3,602,5,4,6,609,30,5,643,30,0,0,27,65,0,0,0,65,4,7,68,2873,324,183,51,3431,33,12,47,3481,147,13,3635,31,0,0,0,34,0,0,0,38,5,0,39,98,10,10,7,122,6,3,9,134,6,0,139,128,8,10,7,155,9,4,16,171,10,0,178,3005,333,196,55,3590,46,16,58,3650,151,13,3815,1748,180,141,71,2141,48,3,46,2189,158,8,2354,6,0,0,4,13,0,0,0,13,0,23,40,4762,518,334,125,5743,91,16,109,5851,314,46,6207,1190,120,41,11,1364,25,5,25,1387,75,0,1466,2115,210,71,16,2423,30,3,32,2455,81,0,2537,130,17,14,0,169,0,0,6,174,7,0,182,22,3,0,17,43,6,0,6,41,0,10,50,3466,356,131,47,3991,55,10,69
50901,186,27,3,0,218,0,0,0,221,22,0,245,798,137,18,4,953,10,4,13,963,30,6,999,162,18,20,3,203,0,0,0,203,3,0,205,12,0,0,8,25,0,0,0,25,5,0,23,1152,184,39,17,1401,8,4,14,1410,60,4,1471,6,0,0,0,6,0,0,0,6,0,0,6,16,0,0,0,18,0,0,0,20,0,0,21,22,0,0,0,24,0,0,0,22,0,0,27,1178,185,39,17,1423,12,4,10,1433,62,4,1496,650,94,34,22,798,13,10,21,812,62,4,881,4,0,0,3,10,0,0,0,10,3,11,22,1829,280,73,39,2226,22,12,34,2258,126,16,2398,439,76,9,6,531,3,0,4,534,43,0,579,976,161,30,18,1188,11,5,9,1199,35,0,1232,34,4,7,5,48,0,0,0,48,3,0,53,16,0,0,15,28,0,0,0,28,0,0,28,1461,244,45,42,1796,11,5,15
50902,218,21,3,0,237,3,0,0,245,22,4,269,580,47,18,7,647,6,3,6,660,13,0,671,141,10,22,0,172,0,0,0,174,5,0,176,16,0,3,3,26,0,0,0,26,4,0,35,949,79,45,21,1089,13,6,12,1105,45,3,1151,4,0,0,0,4,0,0,0,7,0,0,7,17,0,0,0,17,0,0,3,18,0,0,17,23,0,0,0,23,5,0,3,24,0,0,27,971,79,45,21,1113,12,3,15,1131,47,3,1178,515,48,28,16,608,17,0,15,629,44,0,671,4,0,0,3,6,0,0,0,6,0,3,18,1491,126,76,38,1731,27,8,32,1763,89,6,1864,415,39,7,0,466,7,3,10,472,25,0,499,831,84,17,18,949,8,0,5,955,22,0,979,34,7,11,0,52,0,0,0,52,0,0,52,10,0,0,9,20,0,0,0,18,4,0,25,1293,130,35,24,1487,10,5,16
50903,92,9,0,0,102,0,0,0,106,7,0,110,273,19,3,0,299,4,0,4,307,0,0,308,59,9,10,0,68,0,0,0,68,0,0,69,3,0,0,12,17,0,0,0,17,0,0,17,425,32,10,11,488,7,0,7,490,13,0,506,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,9,0,0,0,9,0,0,9,433,32,10,11,498,7,0,7,505,13,0,518,191,25,14,5,230,8,0,8,233,22,0,251,0,0,3,0,3,0,0,0,3,0,0,5,629,55,25,16,727,9,0,9,736,33,4,772,174,14,0,0,187,0,0,0,191,19,4,207,396,33,11,4,453,7,0,7,455,13,3,472,13,0,0,0,22,0,0,0,22,0,0,22,0,0,0,11,5,0,0,0,5,0,0,5,585,51,19,14,668,6,0,6
51001,228,28,8,5,274,0,0,0,274,21,0,299,312,55,9,3,380,6,0,4,390,26,4,418,107,7,14,0,133,0,0,0,133,5,0,142,8,0,0,10,9,0,0,0,9,3,3,19,653,97,34,15,796,12,0,10,810,60,8,879,6,0,0,0,6,15,0,15,20,0,0,21,4,0,0,0,9,0,8,7,15,0,0,15,13,0,0,0,15,17,8,21,39,0,0,36,671,98,33,15,814,28,5,34,846,61,8,919,197,47,17,13,272,56,12,59,330,300,8,637,0,3,0,0,8,0,0,0,8,3,24,33,865,152,48,28,1088,82,11,92,1181,362,40,1586,368,55,10,5,438,4,9,6,450,39,0,486,363,61,7,8,433,8,0,11,447,25,0,475,23,7,13,0,36,0,0,0,36,3,0,39,4,3,0,11,19,0,0,0,16,9,3,25,752,119,29,27,933,8,5,18
51002,299,10,7,7,326,9,4,9,331,13,0,346,322,34,34,4,390,0,0,0,388,7,5,395,100,7,19,0,131,0,0,0,132,0,0,134,13,3,0,10,20,0,0,0,20,0,0,24,724,56,61,20,867,8,3,12,881,25,3,905,4,0,0,0,4,6,0,6,11,3,0,15,11,5,0,6,19,0,3,3,21,0,0,21,18,5,0,6,24,3,3,4,28,3,0,35,745,61,61,22,889,13,3,19,905,23,3,934,326,32,32,15,396,13,3,15,410,60,0,473,3,0,0,4,14,0,0,0,14,0,16,29,1074,95,88,42,1295,23,8,30,1330,82,21,1436,371,20,12,0,404,8,0,9,417,8,0,423,384,26,24,3,445,0,0,0,442,8,3,459,30,3,10,0,38,0,0,0,38,0,0,39,3,0,0,11,18,0,0,0,18,0,0,18,787,55,45,16,905,11,0,10
51003,240,25,9,0,270,3,0,3,270,23,0,297,480,42,30,15,568,0,0,0,568,3,0,570,138,10,41,0,189,0,0,0,189,3,0,197,3,0,0,8,9,0,0,0,9,4,0,17,862,80,81,24,1038,3,0,3,1041,34,0,1079,6,0,0,0,12,3,0,3,15,0,0,15,15,0,6,0,23,0,0,0,28,0,0,28,24,0,9,0,31,3,0,3,42,0,0,42,884,74,86,25,1071,8,0,10,1080,34,0,1122,506,40,46,17,608,6,0,7,614,23,4,641,3,0,0,0,3,0,0,0,3,0,6,10,1396,114,133,42,1684,11,0,15,1700,62,11,1774,441,33,27,3,503,11,0,10,516,27,0,541,699,49,41,11,808,0,0,0,808,3,0,814,54,0,14,0,69,0,0,0,69,0,0,73,6,0,0,11,20,0,0,0,20,0,0,20,1199,89,82,28,1402,11,0,10
51101,42,3,0,0,45,0,0,0,45,3,0,54,286,17,9,0,311,0,0,0,311,4,0,317,43,8,5,0,51,0,0,0,51,0,0,55,0,0,0,10,10,0,0,0,10,0,0,14,372,26,11,13,420,0,0,0,421,8,0,438,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,374,26,11,13,423,0,0,0,424,10,0,440,172,14,12,3,198,3,0,0,206,15,0,224,0,0,0,0,0,0,0,0,0,0,0,0,544,38,27,18,622,3,0,3,629,34,0,661,110,3,0,0,121,0,0,4,123,5,0,127,351,26,14,7,396,0,0,0,392,9,0,403,10,0,7,0,13,0,0,0,13,0,0,13,11,0,0,5,13,0,0,0,13,0,0,13,479,30,17,12,541,0,3,0
51102,47,3,0,0,52,0,0,0,52,9,0,54,92,12,0,4,112,0,0,0,110,3,0,117,24,0,9,0,25,4,0,4,26,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,163,20,9,4,189,3,0,0,194,11,0,208,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,163,20,9,4,191,5,0,9,199,11,0,214,99,10,11,0,119,7,0,7,123,38,0,163,0,0,0,0,0,0,0,0,0,0,0,0,261,27,16,4,314,8,0,7,323,52,0,368,90,4,3,0,99,0,0,0,101,11,0,113,120,18,0,6,148,4,0,3,155,10,0,163,0,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,217,27,11,4,258,4,9,9
51103,263,21,10,0,298,3,0,3,300,14,0,313,545,44,18,3,607,0,0,0,605,6,0,611,126,10,15,11,162,0,0,0,162,6,0,168,3,4,0,4,15,0,0,0,15,0,0,19,934,80,46,20,1082,4,0,3,1087,23,4,1112,6,3,0,0,3,0,0,0,3,0,0,7,15,3,4,0,23,5,0,3,26,0,0,29,17,3,4,0,27,5,0,3,29,0,0,33,950,84,52,18,1109,4,0,3,1114,27,0,1143,549,38,24,20,631,22,6,26,653,78,0,732,9,0,0,0,9,0,0,0,9,0,16,26,1509,122,77,41,1750,22,7,32,1781,100,22,1908,430,40,17,0,485,0,0,0,485,10,0,498,583,43,19,5,648,6,0,7,655,16,4,672,31,6,9,0,47,0,0,0,47,3,0,54,14,0,0,4,11,0,0,0,13,0,0,19,1061,81,41,11,1189,6,0,12
51104,188,21,8,0,224,6,0,6,233,19,0,254,586,78,26,10,698,5,0,5,699,22,0,719,134,21,20,0,182,0,0,0,182,0,0,181,7,0,0,6,17,0,0,0,17,4,0,15,920,127,48,17,1111,12,0,16,1126,48,0,1173,4,0,0,0,5,6,0,6,12,0,0,9,23,3,0,0,22,4,0,5,30,0,0,30,29,3,0,0,32,3,0,5,37,0,0,39,949,132,55,21,1147,15,0,14,1168,49,0,1207,489,74,33,21,611,28,7,33,643,84,6,736,0,0,0,0,6,0,0,0,6,0,3,11,1435,200,84,39,1762,41,11,52,1807,130,10,1954,431,52,10,0,497,9,5,12,503,39,0,540,773,92,28,4,905,12,0,10,914,27,0,942,35,5,18,0,58,0,0,0,58,0,0,64,10,0,3,9,18,0,0,0,18,5,0,23,1249,154,56,15,1474,19,6,24
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
