SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
21103126735,3,0,3,0,0,0,0,0,0,0,0,4,6,3,10,0,8,5,6,6,13,7,9,12,17,6,24,10,0,10,9,4,14,0,5,7,11,8,18,17,0,17,12,0,13,8,0,8,27,3,29,8,0,8,0,3,3,137,54,187
21103126736,4,0,7,0,0,0,0,0,0,0,6,6,3,3,7,0,0,3,5,0,5,3,0,3,6,0,9,12,5,18,9,7,18,8,0,8,17,0,14,11,0,14,4,0,10,13,0,13,22,0,25,7,0,11,3,0,3,134,24,163
21103126737,3,6,5,0,0,3,0,0,4,0,5,5,0,11,11,0,7,4,7,0,4,3,9,15,23,0,22,22,0,23,7,3,15,7,5,18,23,5,34,23,0,23,21,3,22,6,0,6,27,6,31,0,0,0,6,0,4,182,69,252
21103126738,0,0,0,0,0,0,0,0,0,0,4,4,0,9,9,0,5,5,0,4,4,3,5,4,3,0,8,6,4,4,4,4,11,5,0,5,13,5,14,7,0,7,9,0,13,12,0,12,14,0,14,4,0,4,4,0,4,87,37,122
21103126739,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,6,3,0,7,6,0,11,13,3,0,6,12,0,9,3,5,9,6,5,11,26,0,23,17,0,15,19,3,17,16,0,16,16,3,17,8,0,7,0,0,4,127,50,174
21103126740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,3,3,6,4,6,3,8,0,10,0,0,0,4,7,3,13,0,13,15,0,15,12,0,12,13,0,13,24,0,28,0,0,0,0,0,0,103,22,119
21103126741,0,3,4,0,0,0,0,0,0,0,0,3,0,4,6,0,3,3,7,8,8,0,4,4,7,3,13,10,7,16,4,3,9,4,4,7,16,6,24,8,0,12,0,0,4,8,0,3,10,0,10,5,0,5,0,0,5,80,64,141
21103126742,0,0,0,0,0,0,0,3,0,0,4,7,0,10,7,0,9,11,5,0,9,5,9,11,7,17,20,5,11,17,0,6,9,6,4,11,14,8,24,10,0,9,11,0,11,4,0,4,7,0,9,8,0,10,0,0,0,89,84,174
21103126743,0,4,11,0,0,0,0,0,0,0,5,5,6,17,23,0,15,17,8,4,16,12,12,20,12,7,19,12,8,21,15,8,26,15,6,14,26,9,36,17,0,18,19,0,21,7,0,7,16,0,15,3,0,9,0,3,10,171,105,279
21103126744,0,0,3,0,0,0,0,0,0,0,0,5,3,11,11,0,3,8,7,4,12,0,6,9,9,0,9,5,3,9,8,5,11,5,5,9,19,0,25,12,0,12,11,0,15,5,0,11,19,0,24,9,0,10,0,0,0,120,59,176
21103126745,0,0,7,0,0,0,0,0,0,0,0,0,5,5,8,0,3,5,5,4,9,3,3,6,4,3,4,10,4,11,0,3,5,8,0,7,11,8,17,4,0,6,13,0,13,5,6,3,12,0,12,3,0,3,0,3,5,87,37,124
21103126746,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,5,0,4,0,0,0,0,7,4,12,8,0,8,4,6,8,13,5,17,3,0,3,15,0,15,4,0,4,19,0,17,6,0,6,0,0,0,79,27,105
21103126747,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,6,8,3,0,4,4,0,4,6,3,8,7,3,9,5,3,13,8,0,7,3,0,7,4,0,4,17,0,17,6,0,6,23,0,23,0,0,0,0,5,8,91,30,125
21103126801,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,3,0,6,3,5,4,0,0,0,5,0,8,3,0,0,0,0,0,7,0,7,9,5,8,10,0,10,8,0,8,3,0,3,22,0,22,3,0,3,0,0,0,80,16,98
21103126802,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,4,0,0,6,3,8,9,0,9,3,0,4,4,0,4,0,0,3,7,0,7,8,0,13,15,0,12,20,0,20,4,0,4,28,0,28,11,0,11,0,0,0,120,14,134
21103126803,3,0,7,3,0,3,0,0,0,0,3,7,0,9,4,0,5,10,0,7,8,7,0,7,14,6,16,10,0,14,8,6,10,3,0,3,10,0,13,11,0,9,13,4,16,9,0,9,16,0,14,4,0,4,0,0,0,111,44,159
21103126804,0,5,5,0,0,4,0,0,0,0,0,0,3,5,11,4,3,3,4,0,8,7,0,7,3,3,8,3,0,10,9,4,12,3,3,8,6,0,12,14,0,14,10,3,10,3,0,3,28,0,28,3,0,3,0,0,0,114,27,139
21103126805,0,0,0,3,0,3,4,0,4,0,0,0,0,3,6,0,0,6,12,3,14,12,6,14,13,5,16,11,0,8,7,0,8,10,0,10,8,0,10,12,0,12,8,0,7,11,0,11,38,3,39,6,0,5,0,0,0,145,30,172
21103126806,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,3,6,0,0,5,7,0,7,12,0,12,5,4,6,8,0,7,0,0,3,13,0,19,15,0,15,10,0,10,12,0,12,30,0,33,7,0,7,0,0,0,124,21,143
21103126807,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,6,0,8,5,0,6,4,0,9,3,5,7,9,0,8,7,0,10,12,0,12,16,0,16,14,0,14,12,0,12,28,0,36,4,0,4,0,0,0,124,18,145
21103126808,4,3,7,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,8,4,12,5,0,8,9,0,13,15,0,15,9,0,9,3,0,3,21,4,22,20,0,20,18,0,18,12,0,12,58,0,58,11,0,17,0,0,6,200,22,218
21103126809,4,0,4,0,0,0,0,0,0,0,4,4,0,8,7,0,6,5,4,0,5,8,5,11,5,3,5,15,4,13,4,11,13,3,4,10,12,6,18,17,0,20,12,0,12,14,3,14,24,0,25,0,0,0,0,0,0,125,45,169
21103126810,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,3,5,0,6,5,0,3,0,3,4,4,0,5,5,0,9,5,0,5,6,0,10,10,0,10,9,0,13,13,0,13,29,0,33,4,0,4,0,0,5,114,21,134
21103126811,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,8,0,14,5,3,4,3,3,11,12,6,12,13,3,14,3,4,8,11,0,15,11,0,11,20,0,20,11,0,11,20,0,20,3,0,6,0,0,0,128,25,156
21103126812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,6,5,0,4,3,0,7,16,0,12,0,0,4,8,3,12,7,0,7,17,0,17,12,0,12,23,0,24,4,0,4,0,0,0,110,13,126
21103126813,0,5,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,4,0,4,3,0,5,5,0,5,4,0,5,7,0,7,4,0,8,11,0,11,10,0,10,9,0,9,10,0,10,24,3,28,3,0,3,0,0,0,102,13,116
21103126814,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,4,4,0,3,7,0,4,5,0,11,3,0,6,5,0,9,7,3,16,7,0,7,11,0,11,5,0,5,20,0,16,3,0,3,0,0,0,87,27,106
21103126815,4,3,4,5,0,5,0,0,0,0,0,0,6,10,9,0,3,3,0,3,6,5,3,15,10,6,18,10,3,15,3,9,12,4,4,7,16,3,20,17,0,16,16,0,11,7,0,7,19,0,21,8,0,8,0,0,0,131,54,178
21103126816,0,6,4,0,0,0,0,3,3,0,9,9,0,9,11,0,7,7,9,6,14,14,3,17,6,12,15,7,0,9,9,0,12,7,4,10,16,12,31,18,0,18,20,0,20,11,0,11,23,0,26,15,0,15,3,4,9,163,79,238
21103126817,0,0,0,0,0,0,0,0,0,0,5,0,0,11,6,0,4,4,10,0,13,10,5,18,12,3,12,12,3,17,5,0,5,12,0,18,23,0,23,15,0,15,17,0,16,14,0,14,32,0,32,7,0,11,6,0,3,176,44,220
21103126818,0,0,0,0,0,0,0,0,5,0,3,3,0,5,6,0,0,6,5,0,4,4,0,4,8,0,8,8,0,13,3,0,0,3,0,0,13,0,17,11,0,11,18,0,18,11,0,11,41,0,41,9,0,9,0,0,0,142,19,154
21103126819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,0,6,12,0,12,4,0,4,7,0,7,47,0,45,5,0,5,3,0,3,89,7,102
21103126820,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,7,3,0,8,4,5,8,11,0,14,8,0,9,3,0,6,4,0,7,11,0,11,11,0,11,5,0,5,31,0,31,8,0,7,0,0,0,108,25,135
21103126821,0,0,0,0,0,0,0,3,0,0,0,0,4,10,8,4,7,8,3,7,7,10,0,11,3,0,4,9,0,9,8,0,9,0,0,4,19,0,20,12,0,12,14,0,12,7,0,7,27,0,27,5,0,5,4,0,4,127,26,156
21103126822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,8,0,8,0,0,0,3,0,3,3,0,3,6,0,5,4,0,4,10,0,10,10,0,10,11,0,11,3,0,3,0,0,0,63,6,68
21103126823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,10,0,10,10,0,10,3,0,3,5,0,5,21,0,21,0,0,0,0,0,0,65,0,65
21103145001,3,3,8,0,7,9,0,3,3,0,4,3,0,22,24,4,14,18,13,6,23,14,7,21,10,13,25,10,0,15,12,9,24,15,3,19,30,10,40,17,6,25,16,3,11,9,0,3,19,0,19,4,0,4,0,0,6,179,105,289
21103145002,0,0,0,0,0,0,3,0,3,0,5,4,0,7,4,0,0,3,9,4,9,0,4,8,5,5,7,10,3,8,5,4,9,0,0,6,6,0,14,13,0,13,8,0,8,4,0,4,18,0,18,8,0,8,0,0,0,89,29,123
21103145003,0,5,6,0,0,0,0,0,0,0,3,8,0,16,19,10,12,26,4,8,17,9,3,16,13,9,25,9,4,13,14,11,20,14,9,16,26,9,32,14,0,17,10,0,8,4,0,4,12,5,15,0,0,7,0,3,5,151,103,250
21103145004,4,5,6,0,0,0,0,0,0,0,5,5,6,12,10,0,9,8,0,3,3,8,4,8,8,0,12,11,3,12,4,6,8,4,0,3,16,4,15,7,0,7,9,0,6,4,0,4,0,0,6,3,0,3,0,4,4,73,48,129
21103145005,4,4,6,0,0,0,0,7,7,0,8,8,0,23,20,5,12,16,6,9,10,3,14,21,15,15,30,4,8,6,9,8,16,0,4,6,8,3,12,4,0,9,4,0,4,0,0,0,4,3,8,4,0,4,0,0,5,79,108,184
21103145006,4,0,3,0,0,0,0,3,3,0,6,11,0,10,13,0,7,11,8,10,16,8,4,13,5,6,13,3,8,8,7,0,5,8,3,14,15,9,23,4,0,4,6,0,5,5,0,5,16,0,16,6,0,3,5,0,5,107,66,174
21103145007,0,0,0,0,0,0,0,0,0,0,6,6,0,14,14,4,9,7,3,4,12,8,5,16,10,4,17,9,9,17,7,5,13,5,3,12,37,0,38,12,0,19,20,0,18,11,0,11,22,6,28,9,0,13,0,6,6,161,73,235
21103145008,0,0,0,0,0,0,0,0,0,0,7,0,0,10,12,0,5,4,7,0,3,3,0,3,0,3,9,8,0,13,5,3,9,8,0,10,17,4,18,17,0,17,5,0,9,3,0,3,9,0,9,0,0,0,0,0,3,87,37,128
21103145009,5,4,10,0,0,0,0,0,0,0,12,8,0,17,17,4,9,14,9,3,14,4,14,15,5,17,24,17,25,36,0,11,10,6,8,15,24,11,30,14,0,12,0,0,6,0,0,0,3,0,5,10,0,6,0,5,3,106,127,241
21103145010,3,4,5,0,0,0,0,6,6,0,3,9,8,16,23,3,17,14,16,6,22,10,5,16,4,5,19,3,5,12,4,6,13,6,10,14,23,11,32,7,0,7,14,0,14,4,0,4,15,4,22,4,0,4,0,5,3,130,92,219
21103145011,0,0,0,0,0,0,0,0,0,0,5,5,0,3,8,3,3,6,8,5,6,4,11,20,9,7,11,7,7,9,9,0,9,15,9,20,19,0,17,15,4,20,8,0,12,7,0,7,20,3,19,5,0,8,0,0,0,128,47,181
21103145012,0,0,0,0,0,0,0,0,0,0,3,3,0,10,14,4,7,7,5,6,11,7,9,18,13,4,15,14,6,23,15,6,22,17,0,14,30,10,39,17,0,17,17,0,21,6,0,6,17,5,18,9,0,5,0,7,5,169,82,259
21103145013,3,3,4,0,0,0,0,5,5,0,5,12,0,20,20,0,10,10,3,7,10,10,0,14,3,8,13,4,7,9,8,8,10,7,4,6,6,3,15,19,0,19,7,0,7,5,0,5,9,0,9,4,0,4,0,4,7,95,85,183
21103145014,0,0,5,0,0,0,0,0,0,4,3,3,0,6,6,3,0,8,5,0,9,3,3,7,8,5,6,8,4,6,11,0,8,3,4,6,8,3,8,13,0,13,8,0,8,7,0,7,7,0,14,4,0,8,0,0,3,88,33,120
21103145015,0,4,4,0,0,0,0,6,6,0,8,12,3,14,18,0,14,10,8,6,18,5,8,12,8,11,16,16,8,26,10,3,16,11,7,10,14,8,25,17,0,19,12,0,17,8,0,8,19,0,19,7,5,12,3,0,5,150,95,244
21103145016,0,0,0,0,0,0,0,3,3,0,9,9,5,19,23,3,10,16,3,6,15,10,4,14,13,3,15,10,6,18,8,3,14,11,5,12,14,9,22,16,0,22,10,0,9,5,0,10,3,0,7,9,0,9,4,0,4,126,75,205
21103145017,0,4,6,3,0,3,0,0,0,0,4,4,0,3,4,0,10,12,8,0,5,11,5,13,9,6,17,11,4,16,7,0,9,12,0,12,23,6,25,27,0,27,17,0,17,15,0,15,34,0,36,12,0,15,0,0,4,181,51,231
21103145018,0,0,0,0,0,0,0,0,0,0,5,5,6,12,9,0,11,10,6,0,7,4,5,7,0,4,7,6,9,16,10,6,14,4,0,10,18,5,20,5,0,3,6,0,10,3,0,5,8,0,8,0,0,0,0,0,0,81,57,132
21103145019,0,0,0,0,0,0,0,4,4,0,4,4,3,4,16,0,10,10,7,4,14,3,6,16,3,9,7,0,6,11,8,6,13,4,0,7,12,0,12,10,0,10,8,0,6,3,0,3,3,0,3,0,0,0,3,5,5,80,63,137
21103145020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103145021,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,3,0,3,3,0,5,3,0,3,9,0,9,3,0,3,3,4,3,8,0,12,18,0,18,20,0,20,11,0,10,8,0,8,8,0,8,0,0,0,102,18,118
21103145022,0,6,5,0,5,5,0,0,0,0,5,5,3,13,14,4,12,16,0,11,8,7,13,28,7,19,19,9,13,24,5,11,13,5,13,15,18,14,34,7,0,8,7,0,7,0,0,0,5,6,10,5,3,4,4,6,4,97,136,229
21103145023,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,6,3,0,6,0,3,0,8,3,0,9,0,0,0,11,0,12,5,0,5,5,0,4,6,0,6,7,0,7,0,0,0,5,0,5,5,0,5,4,0,5,65,14,77
21103145024,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,7,0,3,5,3,0,4,8,3,9,5,0,6,7,4,11,14,3,15,9,0,8,9,0,9,4,0,4,18,0,18,7,0,7,4,0,4,86,27,114
21103145025,0,3,5,0,0,0,0,4,4,0,9,9,0,11,13,0,7,11,4,15,18,10,3,15,10,15,24,9,10,21,5,7,14,8,5,11,10,3,22,24,0,24,11,0,10,8,0,8,13,0,13,6,3,6,0,3,3,130,104,235
21103145026,3,0,3,0,0,0,3,6,7,0,6,6,3,10,12,0,3,3,4,12,19,9,3,15,8,12,22,9,0,13,0,4,7,7,0,8,14,3,22,17,0,21,14,0,17,7,0,7,12,7,14,9,0,9,0,0,0,136,80,215
21103145027,0,4,4,0,0,0,0,4,0,0,12,12,0,6,10,3,12,17,10,6,17,13,11,26,8,3,10,17,0,20,7,10,15,11,5,16,12,3,21,9,0,9,9,0,9,3,0,4,12,4,16,3,0,8,0,0,6,136,74,215
21103145028,4,6,6,0,0,0,0,0,0,0,5,8,0,4,9,0,3,3,3,0,5,4,3,8,10,0,8,10,0,9,11,0,11,3,0,3,12,5,13,11,0,11,14,0,14,6,0,6,14,0,15,6,0,6,0,0,0,101,25,125
21103145029,0,3,7,0,0,0,0,0,0,0,0,3,4,3,6,8,0,7,6,0,5,8,0,7,7,0,12,10,0,10,7,0,9,0,0,7,21,0,22,11,0,11,13,0,13,8,0,8,11,0,13,6,0,12,0,4,4,121,18,149
21103145030,0,0,0,0,0,0,0,0,0,0,3,6,5,9,14,0,3,8,0,4,6,6,9,9,4,9,11,12,6,13,7,3,15,10,0,9,28,5,28,13,0,13,8,0,8,6,0,6,10,0,10,3,0,6,0,0,0,121,44,173
21103145031,0,0,4,0,0,0,0,0,0,0,3,5,0,5,5,4,9,10,6,3,14,10,12,18,10,0,13,9,6,13,11,3,8,6,3,11,13,9,19,5,0,6,8,0,8,9,0,9,0,0,0,7,0,7,0,0,0,92,61,156
21103145032,0,0,0,0,0,0,0,0,0,4,0,4,5,9,6,0,4,8,0,8,9,3,6,9,12,4,13,3,6,6,4,0,4,16,7,16,15,7,15,20,0,20,15,0,15,7,0,7,13,0,13,11,0,13,0,0,0,122,43,171
21103145033,0,0,0,0,0,0,0,3,3,0,0,0,0,12,12,0,4,3,9,0,9,6,8,13,17,0,15,15,3,16,9,6,18,9,0,6,24,5,26,24,0,22,16,0,16,9,0,9,12,0,18,8,0,10,0,0,0,160,50,211
21103145034,0,3,6,0,3,3,0,0,0,0,0,0,0,3,3,7,0,9,4,0,10,6,6,8,5,4,13,10,6,12,12,4,17,11,0,10,15,6,23,12,0,12,9,3,13,0,0,0,11,0,11,6,0,6,0,5,5,106,42,152
21103145035,0,3,3,0,6,6,0,0,0,0,4,4,5,5,11,0,4,3,5,0,8,0,7,7,9,0,7,11,10,17,0,0,0,8,0,4,11,9,21,11,0,11,11,0,11,0,0,0,9,0,9,0,0,0,0,7,7,83,50,132
21103145036,0,4,5,0,0,3,0,0,0,0,0,0,0,5,6,7,3,5,3,3,11,8,4,9,4,10,10,9,5,18,9,8,14,10,0,4,22,5,28,17,0,17,6,0,3,3,0,3,18,0,18,7,0,7,0,0,4,131,45,171
21103145037,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,5,3,6,0,0,3,12,0,18,11,0,11,10,0,10,6,5,6,3,0,3,18,0,18,19,0,19,9,0,9,4,0,4,10,0,12,6,0,6,0,0,0,121,31,149
21103145038,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,8,8,3,7,9,4,4,11,6,8,17,11,3,11,8,4,9,5,0,8,17,6,20,15,4,17,7,6,14,6,0,6,13,0,18,0,3,5,5,0,0,96,61,158
21103145101,11,3,10,3,0,3,0,8,10,0,5,6,4,7,15,9,7,22,21,5,29,20,9,27,29,16,41,40,6,45,20,8,28,37,3,43,89,4,93,71,3,70,53,3,56,32,0,32,117,0,121,27,4,29,3,0,5,580,100,679
21103145102,4,0,4,0,0,0,0,3,3,0,0,6,0,4,4,5,3,10,7,0,7,9,0,6,5,6,10,4,0,4,3,0,7,3,0,3,23,0,22,22,0,22,18,0,18,3,0,3,45,0,44,12,0,12,0,0,0,163,15,183
21103145103,0,7,6,0,0,5,0,5,5,0,5,5,3,16,18,5,18,21,12,9,20,13,10,26,22,4,26,7,7,10,6,0,6,5,0,4,5,3,11,3,0,3,6,0,6,4,0,4,12,0,12,6,0,6,0,6,10,117,97,218
21103145104,0,5,7,0,0,0,0,3,3,0,11,11,0,22,28,8,20,28,14,11,21,10,7,20,3,16,16,14,10,27,9,10,14,9,3,10,25,10,28,17,0,17,20,4,23,10,0,10,14,3,15,3,0,3,5,6,11,155,140,296
21103145105,0,5,5,0,4,3,0,4,4,0,7,7,10,21,32,7,8,15,7,11,16,22,8,30,17,11,23,14,6,20,13,10,22,5,0,11,27,9,36,11,0,11,14,0,15,7,0,7,24,0,26,9,4,9,0,0,3,184,114,301
21103145106,7,0,8,0,0,0,0,0,0,0,4,6,0,17,22,5,9,10,7,7,12,9,4,16,8,9,18,18,6,18,13,5,23,6,8,13,21,8,26,11,0,11,10,0,9,6,0,6,7,0,8,12,0,12,0,4,4,141,84,227
21103145107,3,0,0,0,0,0,0,0,0,0,0,4,9,7,13,0,12,14,6,9,10,5,3,9,6,5,12,8,3,12,5,3,3,4,0,13,20,0,24,9,0,9,15,0,15,8,0,8,7,0,14,9,3,10,6,6,8,123,54,180
21103145108,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,3,3,9,3,0,9,3,3,5,4,8,13,6,4,9,7,0,11,4,0,4,13,8,20,15,0,15,11,0,13,13,0,13,11,0,11,8,4,11,5,0,3,120,49,169
21103145109,4,3,3,0,0,0,0,7,3,0,3,3,0,7,8,0,0,0,6,0,7,6,0,6,14,5,16,7,0,7,3,4,11,5,0,7,11,3,16,10,0,10,10,0,13,3,0,3,15,0,22,6,0,6,7,0,4,108,45,153
21103145110,0,0,0,0,0,0,0,0,4,0,7,7,0,0,4,0,0,0,3,0,4,8,0,8,3,0,3,9,0,6,4,4,4,0,0,0,5,0,9,9,0,10,8,0,8,3,0,3,22,0,22,5,0,5,0,0,0,85,21,104
21103145111,0,0,3,0,0,0,0,0,4,0,0,0,0,5,5,0,3,8,9,3,9,3,0,7,7,0,10,9,0,11,9,0,10,8,0,6,8,3,13,15,0,15,6,0,6,6,0,6,7,0,14,6,0,6,0,0,0,111,33,145
21103145112,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,9,0,7,7,4,10,12,9,19,12,0,12,3,4,11,4,0,4,9,4,15,16,0,16,7,0,12,3,0,3,4,0,4,7,0,7,0,7,4,93,37,133
21103145113,0,5,6,0,0,0,0,5,5,0,3,3,3,9,12,0,8,9,12,6,22,5,8,14,15,5,24,8,7,20,12,0,12,10,3,17,42,12,52,32,6,31,23,3,26,20,0,20,34,0,35,4,0,7,4,0,5,229,82,316
21103145114,5,0,4,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,4,3,5,3,8,13,10,0,10,16,0,13,9,3,10,5,0,5,12,9,15,18,0,18,15,0,13,12,0,12,32,0,32,5,0,5,0,0,0,136,36,170
21103145115,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,3,4,5,0,7,16,0,19,0,3,7,9,0,9,13,0,20,7,0,7,11,0,10,12,0,12,22,0,22,7,0,7,0,0,4,123,20,147
21103145116,0,4,5,3,0,3,0,3,8,0,0,0,0,9,18,4,3,5,7,9,10,4,0,6,10,5,14,11,10,20,12,0,10,8,3,14,24,6,24,12,0,12,12,0,12,13,0,13,37,4,40,15,0,15,0,0,0,161,64,229
21103145117,0,0,0,0,0,0,0,4,5,3,11,13,0,12,16,0,6,6,8,5,8,10,6,15,7,4,10,17,5,23,10,0,8,7,3,7,11,0,14,18,0,18,6,0,9,3,0,8,19,0,19,6,0,6,0,4,7,128,66,190
21103145118,0,3,3,0,0,0,0,4,3,0,3,3,6,5,10,4,7,15,7,3,10,3,4,11,6,4,10,10,0,13,4,0,6,7,0,12,19,4,22,15,0,12,8,0,13,7,0,7,25,0,25,14,0,16,0,5,3,146,51,194
21103145119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,4,3,8,9,0,7,11,0,11,3,0,7,9,0,9,13,0,15,6,0,6,3,0,3,10,0,10,23,0,23,3,0,3,3,0,3,102,13,120
21103145120,0,4,0,4,0,3,0,0,0,0,3,3,0,7,13,0,3,10,5,7,13,3,3,7,6,5,11,6,0,5,7,3,12,8,0,10,16,3,14,15,0,15,8,0,6,6,0,6,19,0,23,10,0,6,0,3,3,122,46,171
21103145121,0,4,7,0,0,4,0,0,5,0,0,0,3,12,18,3,0,8,6,7,13,9,4,17,4,6,17,7,0,14,0,0,9,7,3,10,23,6,26,22,0,22,17,0,17,8,0,8,35,0,35,9,0,12,0,0,0,153,55,205
21103145122,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,6,9,0,6,4,0,4,4,0,4,0,0,0,11,0,11,13,0,13,4,3,3,4,0,4,16,0,18,0,0,0,0,0,0,57,12,76
21103145123,3,4,8,0,0,0,3,0,3,0,0,5,0,13,12,7,11,14,14,10,18,18,6,21,17,5,20,6,6,9,9,5,13,9,6,13,20,4,23,16,0,16,11,0,15,14,0,11,28,0,27,4,0,5,0,4,8,172,75,251
21103145124,0,0,0,0,0,0,0,3,3,0,0,4,0,7,7,0,5,5,0,4,8,0,9,9,5,0,5,7,4,8,0,4,11,3,0,7,13,0,13,8,0,8,5,3,5,4,0,8,15,0,19,4,0,3,0,0,0,72,44,112
21103145125,0,0,4,0,0,0,0,0,0,0,0,0,0,8,15,0,10,8,3,5,10,7,0,9,14,4,18,8,3,8,0,3,5,3,4,8,18,9,21,22,0,22,4,0,5,11,0,11,30,0,30,8,3,11,0,0,0,139,43,179
21103145126,0,7,7,0,5,5,0,4,4,0,7,7,4,54,62,0,47,47,13,26,40,14,19,33,16,0,21,11,6,17,7,7,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,18,18,68,212,282
21103145201,3,6,3,3,0,3,0,0,0,0,0,0,7,14,14,0,5,5,14,6,17,7,6,19,10,7,20,15,4,13,15,7,17,14,4,25,32,7,38,32,0,32,8,6,17,17,0,20,18,3,23,9,0,9,4,0,10,201,87,279
21103145202,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,3,10,5,0,0,4,3,10,6,3,11,9,3,11,8,4,17,7,0,3,20,3,24,7,0,7,7,0,7,9,0,9,31,0,31,6,0,6,3,3,4,125,43,162
21103145203,0,3,8,0,0,0,0,0,0,0,0,0,3,3,9,0,4,5,8,4,7,9,0,9,6,0,12,5,4,9,4,0,6,5,0,5,18,0,22,15,0,15,13,0,13,7,0,7,3,0,4,4,0,4,4,0,4,104,31,136
21103145204,0,3,3,0,0,0,0,0,0,0,3,3,0,5,8,4,4,5,4,0,8,11,9,15,5,0,5,10,0,9,5,4,12,7,0,7,10,0,10,13,0,13,5,0,5,8,0,8,6,0,9,8,0,11,0,4,0,92,39,124
