SA2_CODE_2021,C21_OTT_DS_F_a,C21_OTT_DS_OD,C21_OTT_DS_NS,C21_OTT_Tot,C21_TT_NS_DS_Sep_house,C21_TT_NS_DS_SemiDRTHT,C21_TT_NS_DS_F_a,C21_TT_NS_DS_OD,C21_TT_NS_DS_NS,C21_TT_NS_Tot,C21_Tot_DS_Sep_house,C21_Tot_DS_SemiDRTHT,C21_Tot_DS_F_a,C21_Tot_DS_OD,C21_Tot_DS_NS,C21_Tot_Tot
511041289,0,5,0,52,133,24,9,26,9,198,1378,159,39,137,24,1746
511041290,3,23,14,163,239,7,3,97,46,389,856,41,17,298,133,1345
511041291,0,5,3,154,216,3,0,95,4,317,1511,59,0,175,48,1795
511041292,0,15,15,165,287,35,13,33,20,394,2166,140,27,492,103,2931
597979799,0,0,4,4,0,0,0,0,0,0,0,0,0,5,8,13
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,0,0,0,27,227,8,33,0,0,273,2815,99,207,0,4,3123
601011002,9,0,0,20,59,0,18,0,0,74,2052,19,353,0,0,2428
601011003,0,0,0,21,34,0,6,0,0,35,1703,20,142,0,0,1874
601021004,6,0,0,40,59,12,12,5,0,94,2408,280,167,16,0,2879
601021005,0,3,0,94,43,0,4,15,0,64,2951,61,5,67,14,3092
601021006,0,0,0,7,21,4,0,0,0,30,1388,22,16,0,0,1430
601021007,0,0,0,35,71,7,0,0,4,83,4462,197,7,0,7,4674
601021008,5,0,0,177,72,15,5,0,0,93,2809,274,85,15,3,3180
601021009,0,0,0,25,96,21,0,0,3,119,1915,165,5,0,7,2087
601021010,0,0,0,28,51,9,0,8,0,70,1105,77,0,23,0,1205
601021011,0,0,0,17,157,18,0,0,0,174,2970,165,5,0,0,3142
601021012,0,0,0,18,51,0,0,0,0,51,1728,3,7,0,0,1732
601031013,0,0,0,10,30,4,0,0,0,34,1550,50,0,0,0,1599
601031014,5,0,0,29,79,20,25,0,0,130,1961,167,213,0,3,2348
601031015,67,0,0,106,97,9,72,0,0,179,2554,107,863,0,5,3537
601031016,0,0,0,12,88,11,4,4,0,107,1672,128,61,47,9,1912
601031017,17,0,0,83,183,33,67,20,0,304,4000,315,800,49,19,5182
601031018,6,0,0,18,49,0,23,4,0,73,1688,20,358,6,0,2081
601031019,0,0,0,33,67,22,17,0,0,109,1985,223,148,22,8,2382
601031020,0,0,0,38,128,25,6,24,7,185,2707,145,74,52,6,2978
601031021,4,0,0,17,50,8,15,0,0,70,1379,134,218,0,0,1727
601041022,0,0,3,110,118,29,0,0,0,148,4757,500,46,8,11,5309
601041023,3,0,0,50,65,11,5,0,0,82,3927,197,181,8,3,4320
601041024,0,4,0,59,97,0,0,11,0,110,2933,41,5,70,0,3051
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,0,0,0,43,28,5,0,0,0,36,1359,28,5,0,0,1400
601051027,37,4,0,87,39,36,93,70,3,243,1378,740,1623,104,40,3882
601051028,5,0,0,28,51,7,36,0,0,93,3115,143,392,6,3,3655
601051029,0,0,0,18,30,14,8,0,0,49,1511,222,131,0,0,1873
601051030,3,0,0,36,52,16,38,0,0,110,1848,282,564,17,7,2726
601051031,59,0,0,159,72,34,33,13,0,149,3352,665,847,55,20,4927
601051032,21,0,0,85,56,12,21,0,3,92,2020,355,307,14,24,2714
601051033,23,0,0,44,51,4,17,0,0,75,2031,178,475,0,9,2691
601061034,0,0,0,63,253,0,0,5,0,255,3537,5,0,25,0,3568
601061035,0,0,3,40,156,14,3,0,0,175,3870,114,14,34,28,4053
602011036,0,0,0,12,50,25,32,4,0,106,1056,191,173,14,8,1449
602011037,0,0,0,56,40,7,8,0,0,61,1740,105,226,6,9,2083
602011038,4,0,0,23,44,13,23,49,4,130,1278,543,526,105,13,2465
602011039,0,0,0,13,32,0,0,7,0,38,1714,28,24,21,0,1787
602011040,0,0,0,53,62,27,4,4,0,94,1347,184,63,16,0,1614
602011041,0,0,0,42,153,56,4,0,5,220,2916,773,4,3,16,3718
602011042,5,0,0,46,54,104,6,4,0,169,1733,311,229,3,6,2287
602011043,0,0,0,13,66,47,10,0,0,120,1402,109,87,0,0,1602
602011044,0,0,0,16,50,21,15,0,0,87,2385,169,339,0,5,2902
602011045,0,0,0,11,74,6,35,0,0,115,1277,80,261,0,0,1624
602011046,7,0,0,30,78,3,14,0,0,98,2738,30,115,0,5,2894
602011047,0,0,0,69,51,19,14,3,0,86,1493,392,198,12,0,2106
602011048,23,0,0,34,53,0,28,0,0,83,1645,41,436,0,3,2121
602011049,0,0,0,14,41,9,0,0,0,44,1796,109,58,0,0,1963
602011050,0,0,0,13,45,24,3,0,0,67,1376,132,44,3,0,1561
602011051,0,0,0,5,36,8,4,0,0,56,1535,159,131,0,0,1828
602011052,0,0,0,84,48,4,3,0,0,49,1823,49,140,5,0,2015
602021053,0,0,0,28,127,0,7,29,4,167,1776,0,31,55,6,1866
602021054,0,7,0,73,150,12,0,7,0,163,2420,89,6,32,10,2557
602021055,0,0,0,45,129,0,0,6,0,127,2433,11,10,5,0,2460
602021056,0,0,0,17,42,0,3,5,0,52,1256,112,31,29,0,1428
602021057,0,0,0,44,77,5,0,0,0,87,1711,51,3,16,3,1791
602031058,0,0,0,31,111,6,0,4,0,113,1661,4,0,6,3,1674
602031059,0,0,0,60,143,25,0,20,0,199,2783,264,26,35,4,3120
602031060,11,5,0,50,76,3,13,4,0,92,1611,83,154,30,3,1878
602031061,0,0,0,99,109,10,4,6,0,128,1506,49,17,20,5,1602
602031062,3,0,0,25,51,0,13,0,0,68,2018,7,188,0,3,2219
602031064,0,4,0,89,185,8,3,21,0,224,2972,95,95,125,24,3311
602031099,0,0,0,31,36,0,0,6,0,42,438,13,0,7,4,463
602031100,0,4,0,121,199,13,6,5,0,221,2837,84,33,28,4,2987
603011065,0,0,0,73,96,0,0,7,0,110,1060,0,16,33,14,1130
603011066,0,0,0,29,75,5,0,3,0,81,1263,13,0,14,0,1294
603011067,0,5,0,78,180,5,0,6,0,186,2592,16,22,8,4,2646
603011068,0,0,0,5,0,0,0,0,0,0,3,0,0,0,3,10
603021069,0,5,0,53,77,0,0,10,0,91,1432,10,3,53,7,1509
603021070,0,0,0,48,121,0,0,8,0,137,1985,25,7,23,8,2052
603021071,0,4,0,42,120,4,0,10,0,130,1726,14,4,39,7,1791
603021072,0,4,0,59,155,10,0,22,0,184,3409,83,14,69,11,3582
603031073,0,0,0,32,94,3,0,15,0,112,1221,20,8,48,13,1302
603031074,0,8,9,78,111,8,0,0,0,123,2220,42,9,50,34,2350
604011075,0,0,0,11,63,26,0,0,0,86,1277,235,0,0,0,1512
604011076,0,0,0,58,112,0,0,3,0,115,2051,3,0,9,4,2070
604011077,0,0,0,22,70,6,7,28,0,107,1465,164,101,40,0,1769
604011078,0,0,0,33,93,26,6,0,0,120,2486,200,53,5,5,2753
604011079,0,3,0,25,91,11,0,38,3,139,2058,133,4,54,6,2258
604011080,0,0,0,17,42,4,0,0,0,43,1374,84,4,0,0,1457
604011081,0,0,0,14,83,11,0,5,0,98,1600,120,13,51,4,1788
604011082,0,0,0,48,94,34,5,4,0,145,2739,412,25,32,5,3218
604011083,0,0,0,17,89,35,0,0,0,127,1653,180,0,43,0,1878
604011084,0,0,0,29,94,32,4,0,0,124,2542,259,12,6,0,2822
604021085,0,0,0,84,167,92,3,18,0,278,5282,1057,23,39,8,6410
604021086,0,6,0,20,115,22,0,37,0,173,1902,194,0,126,4,2231
604021087,0,3,3,43,85,11,0,0,0,99,2075,132,8,20,9,2242
604021088,0,0,0,6,32,5,0,0,0,28,1356,39,0,0,4,1408
604021089,0,5,0,37,97,5,0,6,0,116,2480,130,25,47,3,2686
604021090,0,0,0,14,17,0,0,0,0,21,1209,23,3,5,0,1247
604021091,0,0,0,51,164,5,0,3,0,176,2517,82,4,22,14,2640
604021092,0,5,0,16,39,3,0,10,0,51,1266,61,0,44,3,1375
604031093,0,0,0,43,71,0,0,0,0,72,689,23,6,3,4,729
604031094,0,4,0,140,159,5,6,3,0,172,1627,18,11,28,7,1682
604031095,0,0,0,49,123,20,3,7,0,150,1511,116,19,13,0,1660
604031096,0,0,0,49,105,0,0,0,0,109,1549,4,0,3,15,1578
604031097,6,0,5,94,194,13,3,24,0,238,2032,77,29,46,34,2217
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,43,0,0,48,0,0,288,20,24,337,21,3,3401,27,68,3525
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
701011004,0,0,0,51,13,43,18,32,0,108,423,803,291,31,10,1560
701011005,14,0,0,21,16,17,74,7,0,112,326,184,1044,14,17,1577
701011006,0,0,0,12,32,7,11,0,0,56,674,178,106,0,0,961
701011007,19,0,0,23,9,9,57,0,0,72,349,125,753,0,0,1237
701011008,3,0,0,14,31,44,61,33,3,163,427,456,848,43,9,1784
701011009,6,9,7,36,19,0,29,39,8,99,386,44,637,251,37,1354
701021010,0,0,0,11,46,0,7,0,0,49,627,20,68,4,0,719
701021011,0,0,0,0,55,0,0,0,0,53,792,16,3,0,0,814
701021012,0,5,4,21,31,14,4,152,3,202,293,131,14,258,19,717
701021013,0,0,0,16,40,5,8,31,3,91,729,204,97,31,10,1074
701021014,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,4,0,0,11,17,74,14,0,0,107,302,624,375,3,10,1317
701021017,0,0,0,0,0,0,0,3,3,4,7,0,0,7,0,13
701021018,0,0,0,6,21,0,0,0,0,24,597,0,11,4,3,616
701021019,0,0,0,22,92,42,14,0,0,146,1284,307,85,0,0,1677
701021020,4,0,0,27,74,4,40,7,0,121,1194,6,476,18,3,1699
701021021,0,0,0,21,60,8,19,37,0,137,1553,72,142,205,0,1982
701021022,4,9,0,32,58,27,20,34,12,144,1047,284,276,196,18,1814
701021023,6,0,0,15,31,14,36,0,0,81,529,146,370,3,0,1046
701021024,0,0,0,11,40,12,0,0,0,53,588,91,0,7,0,686
701021025,6,0,0,17,24,6,57,3,0,93,575,145,909,6,7,1644
701021026,11,0,0,15,19,0,39,12,0,70,561,23,793,11,0,1382
701021027,26,0,3,39,43,0,16,11,0,67,640,0,212,12,9,879
701021028,0,0,0,11,40,11,0,0,0,53,552,116,13,0,0,680
701021029,0,0,0,9,41,0,5,0,0,53,558,0,60,0,0,615
701021030,0,0,0,7,75,0,0,0,0,77,828,10,5,0,0,842
701031031,0,15,0,47,68,0,0,132,25,227,1061,16,3,615,73,1765
701031032,0,0,0,55,199,11,0,0,6,215,2745,57,6,8,16,2830
701031033,0,0,6,3,0,0,0,0,0,0,7,0,0,14,6,25
701031034,0,3,0,34,64,15,17,124,12,230,924,61,122,267,24,1404
701031035,0,5,4,67,263,3,3,58,0,329,1539,5,3,272,21,1833
701041036,0,0,0,3,39,11,39,0,0,88,653,167,395,0,0,1210
701041037,3,0,0,4,68,4,26,0,0,96,671,54,297,0,0,1025
701041038,0,0,0,31,54,0,0,0,0,63,1484,44,30,3,5,1567
701041039,0,0,0,0,82,0,94,0,0,176,758,15,513,0,0,1288
701041040,4,0,0,4,150,9,17,0,4,179,902,62,150,0,0,1117
701041041,0,0,0,28,59,3,9,22,15,109,1291,110,89,29,18,1539
701041042,0,0,0,16,87,22,29,0,0,137,1752,221,205,0,3,2188
701041043,3,0,0,40,112,56,48,0,0,217,1550,386,331,0,3,2264
701041044,0,0,0,9,67,46,5,0,0,113,953,245,3,0,0,1203
702011045,0,0,13,31,52,44,17,86,21,208,1060,304,70,158,84,1682
702011046,3,3,0,69,50,39,11,11,0,117,1244,689,112,19,7,2065
702011047,0,0,0,19,64,44,4,0,0,104,1119,458,46,0,6,1632
702011048,0,3,0,43,70,25,0,66,0,161,1284,478,0,107,20,1888
702011049,15,5,6,94,21,31,3,3,7,72,657,696,160,10,61,1582
702011050,14,24,5,107,19,69,57,51,11,210,277,322,171,370,67,1219
702011051,0,21,9,49,85,5,5,147,14,248,693,80,50,641,133,1596
702011052,11,21,13,205,76,0,0,37,6,126,722,22,16,211,65,1031
702011053,8,24,13,182,26,3,5,9,10,56,554,30,8,111,38,742
702011054,0,9,4,91,41,0,0,13,4,61,423,17,0,48,17,511
702021055,0,13,10,170,44,0,0,39,14,97,505,3,0,296,87,886
702021056,12,12,0,158,81,7,9,21,6,132,857,131,63,138,27,1211
702031057,9,51,18,217,263,22,7,242,53,576,1500,125,52,1129,196,3002
702031058,0,8,9,82,45,6,0,10,4,63,373,45,4,163,81,660
702031059,0,9,0,50,16,0,0,0,5,23,291,83,0,12,6,397
702031060,8,11,14,82,33,0,15,3,4,56,525,33,69,23,20,672
702031061,3,12,12,169,37,0,0,3,8,59,816,50,6,35,27,934
702041062,5,4,0,126,50,8,11,0,0,63,543,90,22,9,18,674
702041063,0,4,11,193,78,0,0,15,7,108,1099,48,4,54,39,1247
702041064,27,6,5,276,159,12,29,8,3,207,886,76,77,25,14,1077
702051065,0,41,8,123,38,0,0,167,40,252,382,45,31,794,130,1384
702051066,3,24,25,143,63,7,0,49,17,136,559,143,6,340,93,1150
702051067,0,16,19,127,310,105,26,105,48,590,2550,528,63,496,302,3938
702051068,4,5,12,74,49,0,0,34,27,110,436,57,13,105,75,681
797979799,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,7
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,0,0,0,16,24,11,0,0,0,32,805,97,23,0,6,924
801011002,79,0,0,128,0,44,144,0,0,190,19,1043,3186,0,7,4256
801011003,10,0,0,64,22,35,21,0,7,85,571,1259,919,0,9,2756
801011004,0,0,0,8,41,5,0,0,0,47,1054,153,5,0,0,1206
801011005,0,0,0,13,23,10,5,0,0,39,767,463,38,0,0,1272
801011006,0,0,0,9,55,9,0,0,0,64,2279,178,28,0,0,2490
801011007,0,0,0,24,46,0,0,0,0,49,1932,41,24,0,0,2000
801011008,0,0,0,25,48,19,0,0,0,62,1438,437,8,0,0,1892
801011009,0,0,0,4,29,0,0,0,0,31,1201,42,0,0,0,1242
801011010,0,0,0,0,9,0,0,0,0,9,708,27,4,0,0,740
801011011,0,0,0,14,27,3,4,0,0,35,1144,65,12,0,3,1231
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,4,0,0,7,20,0,24,0,0,40,803,157,255,0,0,1218
801011014,0,0,0,32,21,3,0,0,0,27,1201,36,23,0,4,1260
801011015,0,0,0,49,50,31,12,0,0,92,1390,796,167,0,0,2363
801011016,0,0,0,20,76,3,3,0,0,92,2504,159,84,0,3,2748
801011017,0,0,0,18,47,4,0,0,0,50,1266,154,24,0,0,1441
801011018,0,0,0,0,12,41,14,0,0,61,200,664,176,0,3,1047
801011019,0,0,0,17,49,6,3,0,0,58,2312,229,4,0,0,2553
801011020,3,0,0,21,42,3,18,0,0,64,811,184,329,0,3,1328
801011021,0,0,0,9,27,0,0,0,0,27,930,58,3,0,0,989
801011022,0,0,0,13,27,9,4,0,0,39,989,213,19,0,6,1239
801011023,0,0,0,64,33,21,0,0,0,60,865,319,48,0,0,1231
801011024,0,0,0,7,24,7,9,0,0,41,944,170,78,0,0,1189
801011025,0,0,0,9,16,15,0,0,0,33,876,78,0,0,0,951
801011026,0,0,0,10,22,0,3,0,0,25,875,55,23,0,0,952
801011111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011143,0,0,0,0,5,3,0,0,0,5,201,42,0,0,0,247
801011144,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5
801031031,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
801031032,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801031113,0,3,0,12,10,3,49,126,5,198,155,52,107,281,6,595
801031114,0,0,0,3,4,5,0,0,0,5,39,16,0,0,0,55
801031115,0,0,0,3,9,0,0,0,0,9,63,0,0,0,7,69
801041034,4,0,0,20,35,10,30,0,0,71,1629,274,196,0,0,2105
801041035,0,0,0,17,62,11,0,0,0,71,1892,284,4,0,0,2180
801041036,0,0,0,9,51,21,0,0,0,68,1696,510,42,0,0,2253
801041037,61,0,0,71,28,4,11,0,0,39,1188,263,260,0,0,1712
801041038,0,0,0,3,29,10,3,0,0,44,1184,194,32,0,0,1410
801041039,20,0,0,32,49,18,32,0,0,97,1325,371,992,0,5,2688
801041040,25,0,0,41,34,27,74,0,0,138,1166,585,1579,0,17,3346
801041043,0,0,0,3,3,0,0,0,0,3,98,14,0,0,0,112
801041044,8,0,0,20,44,19,32,0,0,101,1564,436,848,0,0,2848
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
801041046,0,0,0,109,77,60,0,0,0,137,2787,1378,0,0,0,4171
801041047,0,0,0,11,31,3,0,0,0,37,2061,243,0,0,0,2304
801041048,0,0,0,11,29,45,0,0,0,76,1250,848,0,0,0,2104
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,5,5,4,0,0,0,9,110,130,6,0,0,248
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,15
801041120,0,0,0,12,33,27,11,0,0,75,910,643,109,0,7,1669
801041121,0,0,0,10,25,13,0,0,0,32,537,112,3,0,7,653
801041122,0,0,0,10,23,0,0,0,0,21,656,74,0,0,5,734
801051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,87,0,0,117,45,12,25,0,0,82,1517,355,232,0,5,2111
801051051,29,0,0,41,9,18,136,0,0,165,179,507,2937,0,10,3636
801051053,30,0,0,30,0,0,125,40,0,167,0,0,2020,40,10,2068
801051054,9,0,0,12,10,13,26,0,0,50,428,323,739,0,4,1493
801051055,3,0,0,23,35,14,19,0,0,73,1128,269,293,0,0,1695
801051056,0,0,0,20,21,5,12,0,0,44,929,184,119,0,0,1235
801051057,15,0,0,44,30,39,35,5,0,106,701,938,963,5,12,2620
801051058,11,0,0,37,29,17,20,0,0,62,1529,361,431,0,0,2325
801051060,16,0,0,25,12,9,59,0,0,76,274,307,1647,0,8,2230
801051061,0,0,0,22,37,29,24,0,0,92,1578,814,353,0,6,2745
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,5,0,0,33,15,13,22,3,0,56,897,228,798,3,3,1921
801051125,0,0,0,3,9,0,0,0,0,9,151,7,0,0,0,156
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,5,0,0,13,4,7,36,0,0,49,265,154,323,0,0,748
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
801061062,3,0,0,60,25,8,10,0,0,38,850,227,174,0,0,1253
801061063,17,0,0,25,3,9,7,0,0,24,297,142,387,0,7,828
801061064,18,0,0,32,19,11,55,0,0,84,849,266,1341,0,13,2460
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,7,0,0,89,73,11,23,0,0,108,1741,319,496,0,0,2558
801061068,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
801061069,14,0,0,29,28,6,10,0,0,39,822,76,148,0,0,1046
801061070,7,0,0,22,18,18,0,0,0,42,824,347,95,0,6,1280
801061129,7,0,0,13,5,0,115,0,0,121,61,31,1004,0,0,1095
801061130,0,0,0,0,3,0,0,0,0,4,18,0,0,0,9,22
801061131,26,0,0,29,10,20,333,0,0,364,106,236,3425,0,7,3776
801071071,0,0,0,7,29,19,5,0,0,53,1421,320,70,0,0,1812
801071072,0,0,0,10,23,17,6,0,0,41,875,440,164,0,0,1478
801071073,0,0,0,14,42,13,4,0,0,65,1785,223,54,0,0,2062
801071074,3,0,0,16,42,8,0,0,0,49,1823,67,20,0,0,1905
801071075,0,0,0,10,37,8,7,0,0,59,1438,189,158,0,0,1793
801071076,0,0,0,14,5,0,0,0,0,5,1014,24,14,0,0,1050
801071077,0,0,0,11,23,3,0,0,0,28,896,69,0,0,0,968
801071078,0,0,0,51,29,36,5,0,0,70,2005,872,40,0,5,2923
801071079,0,0,0,7,22,3,0,0,0,26,1113,9,0,0,4,1132
801071080,62,0,0,64,0,22,77,0,0,100,54,727,1390,0,5,2173
801071081,0,0,0,61,23,9,0,0,0,37,1228,404,4,0,0,1638
801071082,5,0,0,84,168,33,17,0,0,213,5097,805,128,0,4,6041
801071083,0,0,0,6,4,0,0,0,0,4,482,14,0,0,0,494
801071084,4,0,3,126,48,14,0,0,0,70,1867,273,30,0,8,2181
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,0,0,0,3,19,0,0,0,0,21,574,48,0,0,0,627
801071087,0,0,0,8,35,4,0,0,0,41,1101,48,6,0,0,1147
801071088,0,0,0,4,23,5,0,0,0,28,1271,75,0,0,0,1346
801071089,0,0,0,0,3,0,0,0,0,3,12,0,0,0,4,17
801071090,0,0,0,29,63,22,3,0,0,86,2666,288,26,0,0,2975
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801081091,0,0,0,7,21,3,4,0,0,28,933,81,34,0,0,1042
801081092,0,0,0,14,34,3,7,0,0,49,1098,105,57,0,0,1261
801081093,4,0,0,19,30,8,7,0,0,39,1029,78,145,0,0,1248
801081094,0,0,0,9,23,9,0,0,0,29,832,225,66,0,0,1129
801081095,0,0,0,21,45,9,0,0,0,50,1145,170,3,0,0,1324
801081096,0,0,0,17,20,7,0,0,0,32,656,135,7,0,0,795
801081097,0,0,0,13,32,11,4,0,0,46,862,223,37,5,0,1124
801081098,21,0,0,42,24,10,5,0,0,37,1123,326,72,0,0,1521
801081133,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801091099,0,0,0,15,22,4,6,0,0,33,741,291,63,0,0,1098
801091100,3,0,0,30,41,9,11,0,0,56,1738,104,240,0,4,2088
801091101,104,0,0,122,25,19,23,0,0,65,1028,220,172,0,0,1420
801091102,17,0,0,24,14,6,6,0,0,32,783,290,216,0,3,1291
801091103,7,0,0,36,13,3,6,0,0,23,850,156,152,0,0,1156
801091104,0,0,0,6,14,9,0,0,0,21,774,150,0,0,0,929
801091105,48,0,0,76,22,17,15,0,0,60,717,285,390,0,0,1400
801091106,0,0,0,12,17,14,19,0,0,55,764,374,289,0,0,1421
801091107,0,0,0,4,8,0,0,0,0,8,314,5,0,0,4,323
801091108,0,0,0,18,14,19,0,0,0,30,674,367,47,0,0,1084
801091109,25,0,0,26,0,32,65,4,4,106,3,903,1835,4,9,2747
801091110,0,0,0,9,24,0,0,0,0,24,748,109,21,0,0,875
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101135,4,0,0,15,16,26,27,0,0,63,657,619,501,0,7,1779
801101136,3,0,0,10,5,11,13,0,0,23,480,258,265,0,0,1005
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,8,0,0,16,11,11,37,0,0,61,594,158,783,0,4,1541
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111140,0,0,0,11,16,0,0,0,0,16,175,0,0,0,8,185
801111141,0,0,0,0,5,0,0,0,0,5,25,0,0,0,0,25
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901011001,11,0,3,53,18,9,24,0,0,59,223,111,152,3,6,499
901021002,0,0,0,24,35,0,0,0,5,36,159,0,4,0,10,168
901031003,0,0,0,10,30,0,0,0,0,30,95,0,6,7,6,106
901041004,0,0,0,38,113,4,3,0,3,127,983,14,16,0,14,1034
997979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
